global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	c_comp_cor_54	c_comp_cor_55	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
538.9805278261958	n/a	n/a	290500.0093758047	553.1436185759077	n/a	305967.86277124926	n/a	411.0376022840263	n/a	n/a	168951.9104914014	414.3278163366343	488.2619091374258	n/a	n/a	n/a	n/a	-0.0311757011	-0.0568772336	0.0011473509	-0.2965368787	-0.0407200195	0.047102393	0.0222746794	-0.0382604581	0.0460215087	-0.0854370362	0.0382953384	-0.0440301647	0.060061987	-0.0192707273	0.074295255	-0.0184072321	0.0228202294	-0.0293758542	0.0053656365	-0.0930116352	0.0314756397	-0.0137974717	0.0476139206	-0.0219632538	0.0551245722	-0.0664847235	0.0456009574	-0.0624276606	0.0419309899	-0.0833727625	0.1276567699	-0.0471542411	0.1330401996	0.0467803798	-0.0575938222	0.054092314	0.0091269346	0.0193643836	-0.168309911	0.0671807705	0.1552297322	-0.0234427199	0.0090274915	-0.0470252282	0.0329257059	-0.0397277635	0.0316919694	-0.0544764051	0.0162245978	-0.0250055954	0.0766440556	-0.0063705061	0.0791006573	-0.0333759159	0.1211568476	-0.115982667	0.0080947352	0.0536572258	-0.0429711007	-0.0168800391	-0.0049837441	0.0520754637	-0.0688229111	-0.0098077351	0.0490976074	-0.025770366	0.0088995045	-0.0194519554	0.0302165873	-0.0305313546	0.0372948674	0.0362061723	-0.0446610201	0.0774354105	-0.0494046906	0.0007145483	-0.0249352682	0.1312304423	-0.0619628007	0.0315952227	-0.0464847988	0.0101662234	-0.0254498175	0.1306536319	0.0036498605	-0.0507836102	0.0649178677	-0.1003436981	0.0460595125	-0.087372542	0.0258587612	-0.0830182589	0.1655677104	-0.0134289967	0.0411771136	-0.0890241029	-0.1008338294	0.0759485148	-0.1090756769	0.0718648762	-0.0382163485	0.0091814159	-0.1356543118	0.012128369	-0.0470708901	0.060003106	-0.0625112881	0.0796334037	-0.0027070858	0.0943020566	-0.0027898908	0.0583321761	-0.0723990383	0.0389677763	-0.0377594352	0.0962869553	-0.0889996576	0.0652911617	-0.0179598124	0.0714645343	-0.0674679211	0.0237778569	-0.1132904865	0.041134884	0.0974852666	-0.0426356766	0.0248820793	0.0028269363	-0.0686162385	-0.0031614943	0.0210511091	-0.0403142296	-0.0183916903	-0.0409802892	0.1474370404	-0.0281947478	-0.0071337323	0.0647244047	-0.0843317162	-0.0729283486	0.0470962562	0.0250370726	0.1863784894	-0.0650682472	-0.0359010019	0.0117200583	0.0065674129	0.0219314421	-0.0733531797	-0.0055083755	0.0564161532	-0.0216156263	-0.0101752169	-0.1001059029	0.0118038323	0.0473628979	0.0241953933	-0.0365664902	-0.0456313093	0.013135235	0.0835004271	-0.0198209682	-0.0141678464	-0.0304535461	0.0584561234	0.0272831642	0.0085026505	-0.0787367184	-0.0027541097	-0.0151093273	0.0147097101	0.0321846281	0.0178160671	-0.109533452	-0.0358470444	0.0124004092	0.0554062815	0.0060694643	-0.0319608724	-0.0386572946	-0.1012627535	0.0880995932	0.018589608	-0.1010280462	-0.0348543764	-0.0472856553	-0.1116604192	0.0435866797	0.0932026931	-0.0591170359	-0.0066874898	-0.026700838	-0.0340217709	-0.0575977879	0.0467662914	0.0320268021	-0.0952766394	-0.0162073126	-0.0462953363	-0.0222683332	0.0486312973	0.0008350577	0.0758945437	-0.0451624514	-0.0541677615	-0.0173885587	0.0824759707	0.1279231095	-0.0214052133	-0.0269431698	-0.0256269854	-0.0115102534	-0.1296177718	0.0716798451	-0.0161805306	-0.0177851963	-0.0930141899	0.0130744383	0.0193014303	0.0122286111	0.0640654502	-0.0158345081	-0.0279075129	-0.0729046647	0.0367189051	0.0698179281	-0.0501553532	-0.0245207126	-0.0347635354	-0.0278012692	-0.0031348246	-0.0366352174	0.093158758	-0.0368509636	-0.0077593119	-0.0654356607	-0.0034315148	0.0592597461	-0.0679020722	0.0357968974	-0.0163606385	0.0052697832	-0.0002284919	0.0375170043	-0.0200626523	0.0409870054	-0.0760252053	-0.0019657652	0.0448327188	-0.0273398917	0.0369670872	-0.0751842255	0.0146322872	-0.0266411847	0.1213373315	-0.0882438466	0.0104928023	-0.016079359	0.0366470193	-0.1130318865	0.0062898744	-0.1250918179	0.0906863721	-0.1316143327	0.0411480853	-0.0501617643	0.0027848187	-0.1461489661	0.0951097153	-0.0180193551	0.0612371591	-0.1153942227	0.01890037	-0.0561677667	-0.0410009325	0.1374982929	-0.008433379	0.0005598249	-0.0619670286	0.1124652322	-0.011847345	0.0554076926	-0.1083113979	0.0203448344	-0.0168100902	0.0987662492	-0.0008313709	0.0643727133	-0.0476580872	0.0482137498	-0.0659693441	0.0791372039	-0.1523701648	0.0007171645	-0.1076224583	0.0544089124	0.0616319728	-0.0569348033	0.1574420511	-0.026838017	0.0511489048	-0.0088134698	-0.0610770932	0.0068516663	0.0022486884	-0.1011121091	0.0025339221	0.0110414574	-0.135487878	0.0046614516	0.0906217249	-0.0543595281	0.1056033115	0.0317667745	-0.0133411168	-0.0651430864	0.0167716577	0.0430254816	-0.0023087419	-0.0706650024	0.024273408	0.0754320887	-0.0413451503	-0.0023711132	-0.0045956093	0.1221190255	-0.1004543123	-0.0138676442	0.1010576465	0.0089881048	-0.0148911746	-0.0090720032	-0.0392221994	0.053169792	0.0835410301	-0.0009521091	-0.0378491468	-0.0317010523	0.0343196573	0.0680135968	-0.0181047824	-0.043112488	-0.0087740872	0.0391935861	0.0382420766	0.0329269645	-0.0469391535	-0.048652639	-0.063303299	0.043332815	0.103502928	-0.05696511	-0.0351527074	-0.0143761357	-0.0527024508	0.067637656	0.0305746597	-0.0830425972	-0.0082996016	-0.0320941793	0.0298293978	0.0797320564	0.059833417	-0.1234139317	-0.0100727112	-0.0056372498	0.0934789215	0.0053885146	0.000125429	-0.0625118662	-0.0188934661	-0.0365014993	-0.0013568402	0.1523477802	0.0349903066	0.0299402134	-0.0802759256	-0.0874754136	0.0300914853	0.0285642882	0.0047917702	0.0114680229	0.0182849728	-0.0759686593	-0.0304214367	0.0132698726	0.053145578	0.0380936256	-0.0196376653	-0.0643527979	-0.0901576491	0.0118381939	0.0343493926	0.0296313793	0.058478331	-0.1020347827	-0.0009531743	0.0364722717	0.0252475058	0.0229787433	0.0179731101	-0.0362947146	-0.0463997633	0.0215686524	0.0109210612	0.0167904194	0.0337856084	0.0327034699	-0.0585512845	-0.0819836715	0.0574962331	-0.0013834732	0.00619636	0.0174954478	-0.0225642874	0.0125789685	-0.0347528314	0.018597712	-0.0013416962	0.0496114868	-0.0675809047	0.0223433777	-0.0121633575	0.0343991738	-0.0581669411	-0.0429387604	0.0495842979	-0.0099254102	0.1178951335	-0.0473104277	0.0418247859	-0.0485037609	0.0064335519	-0.1688871748	0.0492328186	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	0.0400907	n/a	n/a	0.0016072642264899	0.048515	n/a	0.002353705225	n/a	0.0195376	n/a	0.0003817178137599	n/a	0.0	n/a	0.0	n/a	-0.00109617	n/a	1.2015886689e-06	n/a	0.000512728	n/a	2.628900019839999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0
538.418199016737	-0.5623288094587906	0.3162136899473408	289894.1570324267	546.1254435520808	-7.018175023826871	298253.000094957	49.254780665067294	411.0838812568552	0.0462789728288726	0.0021417433260955	168989.9574292002	414.2503742363103	523.9106272398448	1.212561	51.128956	0.05724715	0.0286048	-0.1156021441	0.1330138981	0.0022387794	-0.0047848375	-0.0101798039	0.0271271144	0.0432064275	-0.0495928541	0.0063081847	-0.0059293898	0.0213887717	-0.0143139778	0.0096092873	-0.0222742831	0.0668125909	0.0053623148	0.0313682135	0.0251659535	-0.0377273265	-0.0035809829	-0.0782646781	-0.0565150325	-0.0048848	0.0086117142	0.0432040353	0.0738069816	0.0063649739	-0.0763535254	0.0507554551	0.0162154443	0.0377609557	-0.0134600705	0.0988234431	0.0072527203	-0.0476955256	0.0548484496	0.0518272278	-0.0159614336	-0.0221845667	-0.0072254266	0.0607696145	-0.0235819469	0.0039433267	0.0850264159	-0.0145647662	-0.041489278	0.0896686757	-0.0599555053	-0.0797188087	-0.0096764316	0.0032007942	-0.0212359635	0.0875501181	0.0841787456	0.0633304172	0.0112113004	-0.1029457094	-0.045609256	0.0318141296	-0.0295578052	-0.0058731305	0.0915806936	-0.1085497048	-0.0272366628	0.0258684196	0.0001726548	0.0148258072	-0.0187997342	0.0422676823	0.0298558424	-0.0746165607	0.098767772	-0.0391344703	0.0063758294	0.0272076294	-0.0535281627	-0.0039701006	0.0304151557	-0.001119869	0.0613125997	-0.0874011188	0.0222239806	0.0011468367	0.0338164722	-0.0734722018	-0.0561915238	0.0123005436	-0.0726340908	0.0733707511	-0.0571742372	-0.1464162276	0.0156978819	0.122856118	-0.1497008541	-0.0602231657	-0.1592716099	-0.0902573511	0.0252618469	-0.0867030645	0.0359076056	-0.063819871	-0.0150045255	-0.0546763574	0.107608962	0.034054171	0.0114581017	-0.229767661	-0.0259379864	-0.0027400366	0.2112194085	-0.0718758467	0.1290488531	-0.0860272806	0.008271722	-0.0471129786	-0.0733420548	0.0247976147	-0.0632013842	-0.075587215	-0.0695382211	-0.1469568556	-0.0410235513	-0.0122260455	0.0497683428	0.0210296087	0.0009684584	0.0228259496	-0.0226096179	0.1087095534	-0.1103112755	0.0162505247	-0.058386193	-0.0998601028	-0.0934880646	0.028787008	0.1313989011	0.0218326952	0.0298828742	-0.0261678443	0.0371578906	-0.0466362477	-0.0875386049	0.0768103724	-0.0570290743	0.0669131557	0.0843573859	-0.027671356	0.0185803025	-0.0157294209	-0.0547465399	-0.0446218445	-0.0688748416	-0.070626706	-0.0071254013	-0.1030418428	0.0266696645	-0.0497732313	-0.0777025536	-0.0433928551	-0.0506331181	-0.0643827774	0.006545599	-0.0066894232	-0.0427712798	-0.0144735363	0.0290970651	-0.0436985875	-0.0176913285	-0.0589914017	0.007278533	-0.0380487085	-0.1578366996	0.0135409282	0.0248296402	-0.0132868456	-0.0529555004	0.0531333741	-0.0894887309	0.0366571293	-0.0703994313	0.0436289066	-0.0521949595	-0.0762026954	0.1448465105	-0.0067307361	0.0294460889	-0.0360744886	0.0011749969	-0.0304357911	-0.0110750043	0.0100991731	0.0558849891	-0.0394176794	0.0580551071	-0.0819229843	0.062146222	-0.0317415212	0.0141489213	0.055875834	0.0412132857	-0.0576794412	-0.0161033051	-0.0503736877	-0.0364842981	-0.0455846673	0.0214264391	-0.0007796421	0.0433757778	-0.0805630802	0.0099578651	0.0651850673	-0.0163693826	-0.0392947176	-0.0099483499	0.0725347453	0.0494585363	-0.020940784	-0.0517145907	0.0335475419	-0.0173352177	0.022110849	-0.0148170714	0.0962761876	0.0295304867	-0.0219769042	-0.0039259125	0.0286893688	0.0116067527	0.0209801915	-0.0096960423	0.0260030937	-0.0107410259	-0.0498201138	0.0192728912	0.0117514791	-0.0020534233	-0.0041803432	0.0999720543	-0.1006666949	0.0347386612	0.0186115888	-0.0031154723	0.0192650022	0.0322680355	-0.0273409218	-0.015698457	-0.0382137648	0.0911037915	0.034911107	0.0720170984	0.0005460827	-0.0453178138	-0.0597022272	-0.0278584352	-0.010502992	-0.0792850083	0.0003191636	-0.0160558308	0.0014112198	-0.0644912401	0.04451453	-0.0304655452	-0.0177469173	-0.092784136	0.0484677072	-0.0843410487	0.0186406427	-0.0697525656	-0.0909952052	-0.080041352	0.1527954159	-0.1114287912	-0.1741638717	-0.0273246085	-0.0227256999	0.1293989627	-0.0284089595	-0.0593405955	0.0086852645	0.03599226	-0.036383217	-0.0240665081	-0.026396997	0.2163859987	0.1461439336	0.0145723371	-0.0171751032	0.0769533945	-0.1299753478	0.0646054072	-0.1150063103	0.0278151822	-0.0974685308	-0.0352587452	0.0214840345	-0.0420324264	0.1012206039	-0.1683157016	0.0231638757	-0.1070733363	-0.0773889592	-0.0084711358	0.0470010515	0.0390090941	-0.0147114253	-0.0363385925	0.1446248909	0.0597711273	-0.114349203	0.0386717501	0.0554211179	-0.0243115903	0.0143587216	-0.019636988	-0.1528580472	0.0241754795	-0.0035946173	-0.1045932331	0.0025184305	0.0034628624	-0.0394534079	-0.0442591233	0.0344049335	0.0867227546	-0.138793131	0.0208048353	0.0460451208	0.0907071717	-0.016287737	-0.0180750552	-0.0667622041	0.0689378384	-0.0235034431	0.0343340785	-0.0280506372	-0.0859333064	-0.0616121335	0.0759689853	0.0190530272	-0.0301080051	0.0098243685	0.0103128455	-0.0352454025	0.0795525113	0.0085564624	-0.0709252104	-0.0852994283	0.0533786851	-0.0066477926	-0.0821471609	-0.044282456	0.0030718702	-0.0400354465	0.0168827784	-0.0219528387	0.009250218	0.104524924	0.0019817424	-0.0077939912	0.1532127341	-0.0384831127	0.0566966495	-0.1057070784	0.0664301374	-0.0652498528	-0.0272385548	-9.15663e-05	0.0333480047	0.0383173792	0.0699586407	-0.0141602001	0.026722907	0.0606968602	0.0020872914	0.050576493	0.0789138573	7.97134e-05	0.0214236089	0.0138952301	0.0194850789	0.0370278028	0.0812489476	-0.0223090512	-0.026979614	-0.0020002763	0.005622488	0.0179014517	0.01031353	-0.0097954895	-0.0757721909	0.0741141089	-0.0241960576	-0.0733323655	-0.0571747028	-0.0531099374	-0.0005402341	-0.0011589349	0.069628596	-0.0563780425	-0.0567701591	0.0071906107	0.0013033867	0.0378748623	-0.0028727405	-0.0213557783	0.0275657966	-0.0283623082	-0.0244103197	0.0001129172	-0.0156594737	-0.0574070639	0.000235776	0.0085588006	0.0440935633	0.0264596666	-0.0119641161	-0.0188483368	0.0010770879	0.0635378578	-0.022259324	-0.066386923	-0.0208870943	0.0260262179	0.0557496826	-0.0527734702	-0.0570995771	0.0316620305	0.0464109052	0.0094179014	-0.0747036072	0.0143203535	-0.008073516	-0.0010032384	-0.0768915363	0.0282123703	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	0.0340332	-0.0060575	3.6693306250000005e-05	0.00115825870224	0.0586236	0.0101085999999999	0.00343672647696	0.0001021837939599	0.039937	0.0203994	0.001594963969	0.00041613552036	-0.000307223	-0.000307223	9.438597172900001e-08	9.438597172900001e-08	-0.00098976	0.00010641	9.796248575999998e-07	1.1323088100000031e-08	0.000512728	0.0	2.628900019839999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
