global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
521.7399086385823	n/a	n/a	272212.5322661961	667.9180334885742	n/a	n/a	446114.49945924414	394.5313928916573	n/a	n/a	155655.01997703125	398.7192907117017	610.2916485605813	n/a	n/a	n/a	n/a	0.1322208936	-0.0925850694	0.0089654856	-0.0238763915	0.1115615887	0.0152555124	-0.0879560026	0.0212093314	0.0278548706	-0.0323352921	0.0169329415	-0.0647539723	0.0146036352	-0.0143505644	0.0216494127	-0.0523909175	0.0011285542	-0.0667379316	0.0279032798	-0.0226860179	0.1691999396	-0.1136666664	0.0003118695	-0.0255831732	0.0168309618	-0.1611681016	0.0339867862	-0.0629352727	0.0318078442	-0.1419407385	0.0850510441	-0.0039418659	0.0758277938	-0.0752598524	0.0474252952	0.0179708103	-0.0216909233	0.0933729687	0.0335916881	-0.0038512172	-0.0541561389	0.1787305888	-0.0819511323	-0.0785946995	0.0654626404	0.090598547	-0.0420884419	0.0166664415	-0.0704626083	0.0029920858	-0.0115355725	-0.0079722599	0.0240513815	-0.0150517088	0.047605571	-0.024229769	0.0851501408	-0.088050641	0.0176258568	-0.0318254841	0.0586464881	-0.020902218	0.0100451887	-0.1370082694	0.0836942945	-0.060240997	0.0777256061	-0.1295400284	0.1047651238	-0.2243551727	0.0212382041	-0.1524858137	0.1503056978	-0.109127369	0.0328061025	-0.0029688311	0.0163131187	-0.0475105209	0.0136320014	0.0177307995	0.0576396868	-0.0017119588	0.0806433758	-0.0957565693	0.0789245773	-0.0259350577	0.029736472	-0.0518627017	0.0437973004	-0.0476082763	0.0732177515	-0.0324858602	0.0359907751	-0.0687695155	0.1943696019	-0.0337046596	0.0318283805	0.0306739454	-0.0791097868	0.0874627816	0.0486353051	-0.1734720883	0.0026766635	0.066511767	-0.02801835	-0.1453174071	-0.0412175648	0.0929334438	0.0664591529	0.0481879837	-0.0524759059	0.0328787745	-0.0163070773	0.0955885445	-0.0357636099	0.0230043168	-0.1899499812	0.1087387137	-0.035023165	0.0755224385	-0.061899098	0.0134709815	-0.0425238342	0.0286577634	-0.0523918305	0.1274554956	-0.0714615744	0.0878416296	-0.1077723666	0.0921779955	-0.0349499128	0.0185818934	0.0809954767	-0.0202738701	0.0635699881	-0.0331521986	0.0688538316	0.0685199419	-0.0559572458	-0.0429408509	0.0924467306	0.0601131142	-0.0270886699	-0.0472757264	0.0214464876	0.0123919785	-0.0745392375	0.0686810131	0.0297233951	-0.0744487982	-0.0057317874	-0.0844624687	0.0442738623	0.0053361487	-0.0665095724	0.1254679653	0.0262951634	0.0067515548	0.0456537453	-0.0547185904	-0.1165813777	0.0326868122	0.0323902767	-0.0672141137	-0.0346290836	0.0239057055	0.0163692235	-0.0144812125	-0.0234746601	-0.0063671093	0.1286387835	0.0583921739	-0.0691332936	0.052176741	0.0263181939	-0.0178317758	-0.0172481771	-0.0172716537	-0.0641683824	0.000311492	0.0432624984	-0.0133535007	-0.0111723461	-0.0236152188	0.0043426469	0.0195013157	0.0065864194	0.0026225251	-0.0469227939	-0.062267635	0.0280770581	0.0640847985	0.0258558112	-0.0080127984	-0.0105190865	-0.0654531481	0.0121703893	0.0513029201	0.0075326534	0.0255229766	-0.0269865661	-0.0462853451	0.0589402157	0.0079793109	0.017871394	0.0260164256	-0.0031293735	-0.0130744896	-0.0719656096	0.0441191915	0.0030234208	-0.0112420376	0.0092561134	-0.0179899498	0.0107815673	-0.0413663297	0.032188475	-0.0576200408	0.0987078421	-0.0690783523	0.0524700466	-0.0344497581	0.0393435154	-0.0109536473	0.0822801454	0.026596305	-0.050645932	0.0619179052	-0.0856753686	0.0139311635	-0.166637772	0.2583451931	-0.086197649	0.1283277101	-0.1470785426	0.0232890701	-0.0392087545	0.0456513345	-0.0017328373	-0.013800801	0.0460627671	-0.0345958922	-0.0269726528	-0.0565256508	0.1468591034	-0.0513795365	0.0974696694	-0.1154378813	0.0002196346	-0.0129735235	0.1598017804	-0.0533659793	0.0246159872	-0.0874427135	0.1258335799	-0.0804652208	0.0750132111	-0.1172719856	0.0198076591	0.0416162568	-0.0386530348	0.0506025578	-0.0665349399	-0.1106611866	0.1615387401	-0.0894057297	-0.0115579258	-0.0382016561	0.1238557338	0.0610990033	-0.0672998622	-0.0216155118	0.0044418865	-0.0094837742	0.1222797969	-0.1089502528	0.0029736266	-0.1130903874	0.0328463756	-0.0966904137	0.0801006262	-0.0102026928	0.02344013	-0.0639086575	0.1489380724	-0.0047309433	0.1520263667	-0.0262808816	0.1333957785	-0.0458679224	0.0199584639	-0.0109715677	0.0034949485	-0.0759519885	0.0577811897	-0.0465884839	-0.0520671335	0.0588934128	-0.0015085864	-0.0287820987	0.081777811	-0.0215343024	-0.0291174881	0.0536454015	-0.0370047382	-0.0638916265	0.0509192339	0.0502789095	-0.067141415	-0.1097046747	0.0381609145	0.0286788901	-0.1261244377	0.0097143724	0.0095102482	0.0234851533	0.0226489337	-0.0376477671	-0.0459416784	0.1232173671	0.0534248784	0.0468901225	-0.0714242756	0.0527696171	0.0302179914	0.0270054797	-0.0261861783	-0.0224096145	0.0263430781	0.0363030696	-0.0343299854	-0.0306659614	0.0636162687	0.004506667	0.0065426361	-0.0772208427	0.0338869098	0.0882536737	-0.0290253934	-0.0122989699	0.0915870285	0.0105939826	0.0019037937	0.0121213823	0.0160398637	-0.047645242	0.0314508052	0.0070740957	0.119544899	-0.0478125773	-0.041774306	0.0377161221	0.0126438393	0.0549144205	0.0074150446	-0.0033570093	-0.0130694967	-0.066040195	0.0254022952	0.0015089562	0.0073972658	0.0153168703	-0.0474966529	-0.0228584348	-0.0155816863	-0.0735666302	0.0756959347	0.0430129982	-0.0286659623	-0.0047703551	-0.0043264111	0.0346826069	-0.0057325751	0.015099301	-0.0336146585	0.0123693277	-0.0639309345	0.1180362028	-0.035685432	0.1817609563	-0.03077808	0.0112438945	-0.1087153058	-0.0265388817	0.0705172701	-0.0706161379	0.1274292853	-0.1237655805	0.0891939226	-0.1526127384	0.0598905042	-0.0452751712	0.0142957043	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	-6.10578e-05	n/a	n/a	3.728054940839999e-09	-0.133084	n/a	n/a	0.017711351056	0.0756939999999999	n/a	0.0057295816359999	n/a	-0.00337743	n/a	n/a	1.14070334049e-05	5.0335e-05	n/a	2.5336122249999998e-09	n/a	0.00048793	n/a	2.3807568490000002e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
519.2651127452591	-2.474795893323176	6.124614713609256	269636.2573143467	656.8059851721439	-11.112048316430332	123.4776177866822	431394.1021579505	394.8950345807575	0.3636416891002341	0.1322352780516713	155942.08833653768	398.7852422737876	586.8801820001262	1.314319	76.57769	0.0451289622	0.0239414	0.0991847692	-0.118174393	-0.01381504	0.0158334921	0.1015793184	0.0223815046	-0.0821939208	0.0437356253	0.0191944812	0.0132724452	0.0246400124	-0.0110483276	-0.0196997039	0.0316654593	-0.0645698017	-0.009896825	-0.0416045134	-0.0510201891	-0.0410860123	0.0369590699	0.0705818264	0.0113366219	0.1087848843	0.0615755938	0.0325683231	-0.0921197431	0.0201592098	-0.0757486242	-0.089699852	-0.0992568081	0.1323885856	0.0684821928	-0.0459799997	-0.0531291785	0.0484399914	-0.012227973	-0.0991811513	0.0666479812	-0.0684002555	-0.0321527939	0.0174447092	0.1147969651	0.0212430933	-0.046233165	0.0165099872	0.0851077653	-0.0222298469	0.0149748467	0.0792645531	-0.001173878	-0.0177325757	-0.004965896	0.0318940688	-0.0202860912	0.0627482845	-0.0327288109	0.0622008847	-0.0710411954	0.0230091776	-0.0484834806	0.1130295094	-0.0459263659	-0.0201866176	-0.1580986587	0.0774415371	-0.0668164599	0.1016487394	-0.1471568912	0.1428255077	-0.2289028024	0.038976257	-0.1676431043	0.1446363461	-0.1019039771	0.0352203346	-0.0201531832	-0.0271881995	-0.0604238274	-0.033739912	0.0062834589	0.0414766515	0.0137551982	0.0257134876	-0.1401963647	0.1094412398	0.0010145082	-0.0209226267	0.0001816951	0.0068545101	0.013547289	0.0535446476	-0.0264574863	0.1093739783	-0.0012681281	0.1135064778	-0.1363355345	-0.0249911065	0.149238151	-0.0353490005	0.1246919587	0.0064286887	-0.1199249681	-0.0847569365	0.0932267871	-0.0149258276	-0.0225544898	0.0483815796	-0.0229030137	0.1659063054	-0.0078966292	-0.0129228566	-0.0408343382	0.0143063014	-0.0568288378	-0.0989857957	0.0365375787	0.0703479452	0.0449826872	0.0169451564	-0.0463865668	-0.038692685	-0.0482968766	-0.037621801	0.0314760406	0.0302526658	0.0071460104	0.0526105514	-0.0933571179	0.1208910929	-0.0550805092	-0.0093794833	0.0263433173	0.0538608375	0.0226741108	-0.0932743099	0.0167769182	-0.0372203988	-0.0287123876	-0.0234212024	-0.0170544174	-0.0647736297	0.0180853872	-0.0126194257	0.0163899593	0.04043329	-0.0235519239	0.0073084059	-0.0322179016	0.0076761478	0.0449090584	-0.0127148015	0.0767165811	-0.1123748128	-0.0657076417	0.0542855064	-0.1270028346	0.019529183	-0.0069503991	0.0002179448	0.0679185015	0.1529164903	-0.0310085083	-0.0208537258	0.0456415764	0.0671848392	-0.0410124676	-0.0357288231	0.0138238703	-0.0108424936	-0.0641566235	-0.0727179147	-0.0075058862	0.0280708617	-0.0561528102	-0.0120677526	-0.0064105156	0.0244880929	-0.0019765541	0.0556089932	0.0275258526	-0.0181300973	-0.0395586252	0.0439858139	0.028633245	-0.0141947066	-0.0067924958	0.0210209409	0.0184950346	0.0513941527	0.0610331935	-0.0164942288	-0.0703218526	0.055364637	0.0291523586	-0.0403561498	0.0236960876	0.0372085511	-0.044425366	-0.0581657806	-0.0110808388	0.0085942021	0.0398008752	-0.0803937483	-0.0186994307	-0.0016667707	0.0088850347	0.0196331385	-0.0124436647	0.0352502746	0.0220997305	-0.0013724053	-0.0181649575	0.0078075511	-0.0296264882	0.0148023525	-0.0574221573	0.0442473343	-0.0378586589	0.0754463274	-0.0883132145	0.081596229	-0.0036481134	0.0650396109	0.0056314703	0.0750721287	0.0259194776	-0.0857817473	0.1016841688	-0.0904791654	0.0317504421	-0.1758668785	0.2918086984	-0.1051459891	0.1295300101	-0.1315053164	0.0139567655	-0.0563122807	0.0171457227	-0.0019395097	0.0104600397	0.0738631637	-0.010928212	-0.0220327876	-0.0400963642	0.0691776844	-0.0695396184	0.130187036	-0.0377782985	-0.0074391432	0.0558045761	0.0472032694	-0.0084196745	0.0395448961	0.0384567564	-0.0270162769	-0.0164043034	0.0163922867	-0.2078641353	0.0745208817	-0.0013523343	-0.0027378655	0.0010934769	-0.0572544087	-0.061533382	0.1632502383	-0.0478206761	0.1122163745	0.0862788369	0.0438647084	0.0373731247	0.0367384212	-0.0383035592	0.0286240389	-0.0974688697	0.064164782	0.0924573571	-0.1109760706	-0.0391606285	0.0260901077	0.0752829528	-0.0735152245	0.0244499152	0.092812993	-0.0272820604	-0.0076076363	0.0438567002	-0.0901956487	-0.0486844757	-0.0700259404	-0.0528427304	-0.1049139825	0.094924681	-0.0300008577	0.0121205201	-0.0685534042	-0.0043677429	0.0780595216	-0.010995982	0.0057591426	-0.0236771596	-0.0041390081	-0.0760151201	-0.0077348533	-0.0850923978	0.0612005218	0.0325529177	-0.0208592118	-0.0134600511	0.0585839906	0.0695565413	-0.0763952784	0.0262108381	0.1490190976	-0.0043321366	-0.0180049358	-0.0034631394	-0.11872846	0.0794634184	0.0477858771	-0.0699912495	-0.0594812358	-0.0739608984	0.0295066465	-0.0562726293	-0.0352010821	-0.0519952539	0.0404027243	0.0709347427	-0.0524530543	-0.0238034458	0.015937423	0.0380858789	-0.0265004032	0.0270390299	-0.0045988748	0.059776847	-0.0115123617	-0.0666032783	0.0197008253	0.0212484318	-0.0404809724	0.0071127487	-0.0019313294	0.0512358091	0.0153567423	0.0430814017	-0.0827774582	-0.023210341	-0.0587882991	0.0077201802	0.0300967869	-0.076195855	-0.0476698968	-0.0623513291	0.0055293367	0.0045236968	-0.0218319597	0.0526385218	0.042618611	0.034220862	-0.0297903444	0.0146650232	0.0550874061	0.0288669847	-0.0317731001	0.0250833283	-0.0464276689	-0.035206534	0.0443665419	-0.0013881485	-0.0105536386	0.0435932972	-0.012416897	0.0286359484	-0.040595609	0.0160687112	-0.0711026877	0.1332859345	-0.036093588	0.1838546659	-0.0409619896	0.0108969406	-0.1299747057	-0.0098382522	0.0963123565	-0.0273633041	0.1345330114	-0.1441074002	0.0798934391	-0.1522997302	0.0586573934	-0.0665941879	0.0388607791	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	-0.00523282	-0.0051717622	2.674712425334884e-05	2.73824051524e-05	-0.115413	0.017671	0.000312264241	0.013320160569	0.0650672	-0.0106267999999998	0.00423374051584	0.0001129288782399	-0.00357316	-0.00019573	3.8310232900000126e-08	1.27674723856e-05	8.7793e-05	3.7458000000000006e-05	7.707610849000001e-09	1.4031017640000002e-09	0.00048793	0.0	2.3807568490000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
