global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	w_comp_cor_176	w_comp_cor_177	w_comp_cor_178	w_comp_cor_179	w_comp_cor_180	w_comp_cor_181	w_comp_cor_182	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90
547.5833686193637	n/a	n/a	299847.5455885299	675.2763549271579	n/a	455998.1555237089	n/a	421.45614228664016	n/a	177625.27987113668	n/a	432.165163039642	418.75986094807325	n/a	n/a	n/a	n/a	-0.1785574393	0.1242590049	-0.0177371921	0.0447026911	-0.149300371	-0.0853965817	0.0625828738	-0.0255930754	0.0129276943	-0.0081940459	0.0530802237	-0.0184878053	0.0653056147	-0.0423878572	0.0565550993	-0.0290306557	0.010999827	-0.0141005775	0.0309599131	-0.048181192	0.0498776219	-0.1207637493	-0.0163118893	0.0256772445	-0.0413490844	0.0777575513	-0.008278563	0.0529956086	-0.0256377982	0.1276333101	-0.101096146	0.0064872647	-0.0375517809	0.0821836752	-0.0996366933	0.1138503056	-0.0072151697	-0.0075633019	-0.0971040236	0.0222992193	0.1061597679	-0.140148994	0.0426189443	-0.0008327152	0.0080992372	-0.0436644289	-0.0967126267	0.0085089177	-0.0894343612	-0.0049079824	0.0261716202	-0.0243196532	0.1807316179	-0.0805308797	0.0733484509	-0.0088013982	0.0032456496	-0.0088264556	0.0555720751	-0.0453926681	0.0097331136	-0.0348738051	0.0229696637	-0.0356986997	0.0138959405	-0.0126031532	0.0674656965	-0.0146445976	0.0032939216	0.0265589508	-0.0265515525	0.0007154356	-0.0185667291	0.0467379212	-0.0278285261	0.0110022762	-0.0464189712	0.019675969	-0.0414982004	0.0302030906	-0.0485685444	0.0087237833	-0.0352799221	0.0303838005	0.1125604669	-0.0411584783	-0.0201938775	0.0363413201	0.0691080843	-0.039104475	-0.0648779829	-0.0076983041	0.1120989496	-0.0783862628	0.1042502122	-0.0373007045	0.0119010773	-0.1139174104	0.0354452863	-0.0021438837	0.000617118	-0.0449166206	0.0483818249	-0.0305023513	0.0320317599	-0.0089941833	0.0220358499	-0.0491237274	0.0407748156	-0.0435685231	0.0199453995	-0.0048519283	-0.0429886775	0.0078055008	-0.0088612539	0.0272163116	-0.0301076899	0.0294184872	0.0030510638	0.0529832055	-0.0099598097	-0.0089252503	0.0336506862	0.0347479039	-0.0180639628	0.0066761335	0.0003194295	-0.0213369035	-0.0096102756	-0.0640381691	0.0233619414	-0.013412821	-0.0295247784	0.0120619629	0.0319566315	-0.0343343934	-0.035230933	0.0109149992	0.0056538921	0.0076582177	-0.0136245894	-0.0212503834	0.0378532005	0.110889281	-0.0406801923	-0.0257023976	0.0301243781	0.0450853555	-0.0008688388	-0.0226484449	0.0001983466	0.0519544363	-0.0292999097	-0.022637619	-0.0244751032	-0.0007893055	0.0225742129	0.0287522667	-0.0095707825	-0.0313146556	0.0790846952	0.0195387984	0.0292104628	-0.0029239364	-0.0053654898	-0.0056814306	-0.018677331	-0.0111872366	0.0322997792	0.0490795419	0.0662633241	-0.0242543349	-0.0584387484	0.0079284887	0.0136950222	0.0409804302	-0.0413009646	-0.0843481956	-0.0154976079	0.0501032568	0.0033220864	-0.0033421612	-0.0161200611	-0.0255088658	-0.0388043856	-0.000840308	0.0755194824	0.0048656299	0.0194616221	-0.0758408287	-0.0314696989	-0.0379424075	0.0534401949	0.04062132	0.0080837855	-0.0471770786	-0.0066006009	-0.0368639016	-0.0077043415	0.0954940036	0.0058816601	-0.0325057628	-0.0308701974	-0.0489851687	0.0249561071	0.033766293	0.0008642738	-0.0274335313	-0.0064937712	-0.0358113268	-0.0204773803	-0.0075427525	0.0435543799	0.0659761787	0.0222258302	-0.0568905932	-0.0712123118	-0.0141930644	0.0691927412	0.0207180846	0.0568289016	0.0066463237	-0.0282766088	-0.0508166189	-0.0642166073	0.0275221643	0.0640485216	0.001659914	0.0407232872	-0.1118009155	0.0036357818	-0.0586652195	0.0288695912	0.0343905577	-0.0110527241	0.0522985734	-0.2111068129	0.0256420084	-0.0337291988	0.0147613423	-0.0100213157	0.052099551	-0.0413774272	0.0575479983	-0.0475589864	0.0309944619	-0.0724202879	0.0188206775	-0.0280409288	0.0139182585	-0.0277539657	0.0146743631	-0.0361681203	-0.0311532125	0.0239526489	-0.0139462762	0.0439254296	-0.0768530231	0.0465679679	-0.0052021919	0.030009663	-0.0124663993	0.0285830246	-0.0387201561	0.0428768506	-0.0509217079	0.0297090814	-0.0774728936	0.0458306798	-0.0481532531	0.0694473685	-0.0368092004	0.0381349957	0.0179217117	-0.0696019923	-0.0040103882	-0.1117026672	0.0225218069	0.0897304114	-0.0894706384	0.066852869	-0.07466693	0.0737114958	-0.0443654712	0.0278319307	-0.029876477	0.0063811511	-0.0631735983	0.0235529385	-0.1020645097	0.0584230784	-0.0272105506	0.0287787864	-0.0153548989	0.0211137521	-0.0441134793	0.0229754052	-0.0530398942	0.0311444502	-0.0159526057	-0.0299158394	0.0265690715	-0.0447590162	0.0747381559	-0.0700087644	-0.0101397818	0.0342241207	-0.0287571985	-0.0184335924	0.0228661271	0.0118289943	-0.0384555263	0.0086873461	0.0372227611	0.0513649577	-0.0306764308	-0.012020136	0.048173117	-0.0328642814	-6.57642e-05	-0.0325609115	0.0547814297	-0.0197028121	-0.0032537284	-0.0336030281	0.0492445098	0.0373011454	-0.0373207978	-0.0401081179	0.0497678468	0.0124780233	0.0449962954	-0.0184653215	-0.0117314969	-0.0456053209	0.033462384	0.0303061921	-0.0862544456	-0.0013640057	-0.0069427728	0.0283158725	0.0409394352	-0.0253391974	-0.0143228608	-0.0305387735	0.0785618291	0.0128124099	-0.0659422498	-0.0056229847	0.0316994111	0.0613632743	0.0002899172	-0.0273916278	-0.0104755683	-0.003956712	-0.0325368163	0.0587213768	0.0055114159	0.0168651675	-0.036376248	-0.0205853378	-0.002089094	-0.0180354311	-0.0163914649	0.0821844094	0.0210546881	0.0001825333	-0.0492727388	-0.0273210274	0.0291720996	0.0059231857	0.0955815448	-0.0186536527	-0.022491635	-0.0260248114	0.0438106724	0.0225745952	0.0074553435	0.0424884835	-0.0149843934	-0.0812301619	-0.0796487951	0.0874473871	0.022453592	-0.0477830639	-0.0262770431	0.0357216998	0.0282172744	0.0106374143	0.0064620211	0.0151975826	0.0140365385	-0.0567518185	-0.086786449	0.0117005653	0.0510793726	0.0043351841	0.0729863147	0.0239734362	-0.0338912631	-0.0315505842	-0.0484347111	0.0299036275	0.0378343647	0.0049563829	0.0160736702	0.0264956202	-0.0004278041	0.042873071	-0.0124920672	0.0472543558	-0.0092583641	0.0502443125	-0.0432480023	0.0830942258	-0.0337943973	0.0563108075	-0.0352166056	0.0601857707	-0.19440237	0.0676716262	-0.024287407	0.0614894158	0.0477573553	-0.0502072763	0.0374115659	-0.0389824443	0.0292080117	-0.0368407009	0.0531306098	-0.0368473344	0.0814955385	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	0.00867823	n/a	n/a	7.531167593290001e-05	-3.46869e-05	n/a	1.2031810316100002e-09	n/a	-0.0126633	n/a	0.00016035916689	n/a	-0.000921588	n/a	8.49324441744e-07	n/a	-0.000429624	n/a	1.84576781376e-07	n/a	-0.000142394	n/a	n/a	2.0276051236e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545.9993363404107	-1.584032278953032	2.509158260765136	298115.2752841689	668.5116737905903	-6.76468113656756	446907.8579942966	45.76091087943298	419.3992678069323	-2.056874479707858	175895.7458369909	4.230732625273472	429.5381751480128	481.25865388080985	1.715571	83.96202099999998	0.1530856068999999	0.0846934	-0.044726534	0.17129558	-0.0846161127	0.0412941095	0.0532146847	0.0237266717	0.0965617917	0.0152722884	0.0018439817	-0.044636005	0.0476656138	0.0243686176	-0.022533909	-0.0041428661	-0.0722506881	-0.037396234	0.0188157979	0.0268934023	0.0186760281	-0.001455984	-0.0714077803	-0.1371593176	-0.0348523629	0.0280284855	-0.0426753568	0.0648143485	-0.1129056582	0.0324231122	-0.025138661	-0.0010031211	0.0253593108	0.0042160935	-0.0405115809	0.0055702649	-0.0519848723	0.0271358547	0.0862298975	0.0128307304	-0.0455609649	-0.0198744289	0.1184265395	-0.0919085833	0.0540594193	0.0615886323	-0.0543813777	0.0563727722	0.0363298695	0.0079378338	-0.0151281748	-0.0673308753	-0.01340862	0.0228128102	0.1352339716	-0.1626724151	0.0537158006	-0.0558145665	0.0491466644	0.0453632563	-0.1301795602	0.0213585574	0.0183284593	0.0483633841	0.0113494152	0.059068547	0.0300467408	0.0339515699	0.0079026792	0.0140250676	-0.1032455731	-0.0234570759	0.0156907499	0.0379511464	0.1087277741	0.0407784373	-0.0630143192	-0.0366939223	0.0088158265	0.018138616	0.0702843414	0.0536888104	-0.0342268708	0.0084696443	0.0744825143	0.0771742951	0.0821506955	0.0003739307	0.0254969608	0.0270374635	-0.0072415075	0.0057927555	-0.0902973946	0.101083176	0.0924081895	-0.0300928188	0.0878713275	0.1058390928	-0.0676970289	-0.0346665617	0.0603582041	-0.0614544356	0.0614221831	0.0191029175	0.0742008686	-0.034501321	0.0010474005	-0.1052644817	-0.0224261614	-0.0053870353	0.0693619771	-0.0794948376	0.0295949402	0.0079814062	-0.0073048252	0.1294670642	0.0102733064	0.0204590294	0.0619829261	0.063230517	-0.047952368	0.0018938182	0.0033571849	-0.0439382063	0.0387002581	0.0175735963	-0.1058619898	-0.0270478299	0.1224976115	-0.0156060227	0.1107669167	-0.0961513513	0.0343714071	0.0194641404	0.0882319889	-0.1031627459	0.0689182746	-0.1054874315	-0.0566430512	0.0485968573	0.0339731292	-0.0801232843	-0.0474409818	0.0203785431	0.0551599945	0.029628759	-0.004176494	-0.0256585574	0.0522777092	-0.0309299742	0.0261133243	0.0112591106	-0.0021766675	-0.0271751228	0.0078263061	0.0276484629	0.0321770634	0.0502900852	0.0150278977	-0.0542752057	-0.0193192258	-0.0133817545	0.0191558724	0.0510108524	0.018496609	0.0825072801	0.0061658496	-0.1377915631	0.0515847304	0.0110901106	-0.0221217453	-0.0727593503	0.0495478038	-0.0039670525	0.0081093556	0.0530551059	-0.0147185917	-0.0488310218	-0.043550825	-0.0219563891	-0.1041003081	0.0252242231	-0.0203331724	-0.0188067021	0.0302108809	0.0489294405	0.0090256048	-0.0320401286	0.0205226482	-0.1162416876	0.0488126372	-0.0612188829	-0.0079159682	0.0657552678	0.0277217328	0.0826150637	0.0559248617	0.0501932149	0.0185423322	0.0675118548	0.0220942077	0.0424517389	-0.0820026025	-0.0438254627	0.0155264171	0.0738065236	-0.0029484354	0.0168484434	-0.0584674915	-0.0375121873	-0.0218076644	0.0107750468	-0.0079915925	-0.1024248483	0.0081868632	0.0483643104	-0.0803644915	0.0114687845	-0.0346706784	0.005516875	0.0263248445	-0.0373594825	0.0418648513	-0.0114660821	-0.0380028238	0.0436823991	-0.0083721561	-0.010098348	-0.0092140661	0.0194042549	0.0646737274	-0.0041462152	-0.033448131	0.0355542836	0.0794243062	0.0011048179	-0.0900386072	0.0665121783	-0.1509794641	-0.0315063569	-0.0974816449	0.0370123814	-0.008405168	-0.0256890314	0.0171727652	-0.1414716362	0.0214556961	0.0272690837	-0.1074305484	0.0533633097	0.0254049439	-0.0695091302	0.0151331398	0.0455677346	-0.0499160808	-0.0580140039	0.0906469463	0.0106641116	-0.0385312471	-0.0301593367	0.0184470436	0.019991303	0.0676106008	0.0323259986	-0.1463212134	0.0641355285	0.0142232496	-0.0168440389	0.0227681779	-0.0765305708	0.0103307548	0.0129795137	0.0422715675	-0.0205341448	-0.0475377439	-0.0144543453	0.0009725422	-0.0442159657	-0.0642777138	-0.0251209642	0.1141959047	-0.1251112028	0.037445063	-0.07335786	-0.0223580404	-0.0010584229	0.0566624546	0.0811738968	0.0197722496	-0.0862248636	-0.1348935778	-0.017761537	0.045867562	-0.040403968	-0.0200857103	-0.0927478981	-0.0683856822	-0.0913876384	0.0605559624	-0.0117189147	0.0046705493	0.0153633975	-0.0144702877	0.0015842783	0.016190772	0.0518437354	-0.1528251131	-0.0466875919	0.020609271	-0.0007760364	-0.0645263368	-0.0246505797	-0.0074193628	-0.0872765214	0.0035800495	0.1389569909	0.0967711794	0.0700008656	0.0799124807	-0.0760291272	-0.0003402333	-0.0715145451	-0.0626825626	-0.0125626914	0.0325911021	-0.0451469103	-0.0109355825	0.0864539425	-0.0575542601	-0.0508549137	-0.068751041	0.042479191	0.0305992305	-0.0238364679	0.0436262849	0.0248279853	-0.0094805798	-0.0544989807	-0.0741658294	-0.0702548816	-0.0109255652	0.012507295	-0.007484992	-0.0064862301	-0.0555606264	-0.0064574591	0.1287278854	-0.0079105093	0.0218012433	0.0069096714	0.0128601484	-0.0387716245	-0.024319267	0.0160036997	-0.0602899488	-0.0665437459	-0.0415280954	-0.0385149494	0.0221507938	0.0521660842	0.0658524014	0.046461934	-0.0323259681	-0.071608409	0.0015446075	-0.0356798188	-0.0283848215	0.0361257418	-0.0192913733	-0.0873621173	-0.0079714186	-0.0227491919	0.0239500484	0.052183558	0.053424303	-0.089685938	0.1082291698	-0.0366887054	0.0156576383	0.105741488	-0.0286625403	-0.0173285326	-0.0551066936	-0.0305373865	0.0644572423	0.0823022974	0.0720234535	0.0334145741	-0.0656339768	-0.0221658921	0.0146736144	0.0251273612	0.0285042692	-0.0099315935	0.0509752493	-0.0012339596	-0.0398203252	0.0115016675	0.0098478904	-0.0214085162	-0.0376409597	-0.019070705	0.072386249	-0.0132317348	-0.0095446947	0.0012140392	-0.0339596182	0.0144427991	-0.008356165	0.0051757995	-0.0397640731	0.0288992471	-0.0496109236	-0.0168749055	-0.0199869941	0.0466212644	-0.0466327144	0.0151210704	0.1109892104	-0.0340131864	0.0731610558	-0.0665420513	0.0628649192	-0.0374814123	0.007116742	0.0589981793	-0.1079761663	-0.0240043535	-0.1344166962	-0.0160736887	-0.125817383	0.0357170953	-0.1279270866	0.0811973751	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	0.0187196	0.0100413699999999	0.0001008291114768	0.0003504234241599	0.0712574	0.0712920869	0.00507761705476	0.0050825616545571	0.027644	0.0403073	0.0007641907359999	0.0016246784332899	-0.0011815	-0.000259912	1.39594225e-06	6.755424774400002e-08	-0.000656215	-0.000226591	4.306181262250001e-07	5.1343481281000033e-08	0.0	0.000142394	2.0276051236e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
