global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
519.0265609766732	n/a	n/a	269388.5709992722	689.4740871907964	n/a	475374.5169075818	n/a	404.4517088145978	n/a	n/a	163581.1847630482	413.0656130922298	480.2233716061101	n/a	n/a	n/a	n/a	-0.0742676619	0.0066252736	-0.0145267747	-0.0122212582	0.0025166925	-0.0424692276	0.0003307939	-0.0290312727	-0.0069273826	0.0324477552	-0.1213464587	-0.0659322538	0.029890966	-0.0105557291	0.0126841732	-0.0243674158	0.0822441306	-0.0622322457	0.0970991412	-0.0030007919	0.0280079966	-0.0146751446	0.0102307059	-0.1086053897	-0.1514508808	0.0480156785	-0.0556291613	0.0276883751	-0.0145668602	0.0182600064	-0.0058065567	0.0066856687	-0.0318295185	0.0437745974	-0.0975279073	0.0726861476	-0.0554617738	0.0647120141	-0.1379642069	0.1489961399	-0.0571283711	-0.0087393163	0.0797643021	-0.0026363418	0.0749650391	-0.0641539396	0.0529325176	-0.0021579695	0.048985514	-0.0240862659	0.0520974102	-0.0386552134	0.0296963309	-0.0184902821	0.0252616139	-0.0229784998	-0.0154091451	0.0444640457	-0.0050895583	-0.0069034116	0.0109245432	-0.0168875181	-0.0047707702	0.0209849938	-0.0465220542	0.0084464253	-0.0430723039	0.003574908	-0.0197553473	0.0160676248	-0.020475032	0.0051537561	-0.0115136282	0.0422564174	-0.0541535996	0.0037030196	0.0610004873	-0.019375083	0.0243258144	-0.0176348729	-0.0367005447	0.0329828109	0.0065965289	0.0144398949	-0.0126742559	-0.013565073	0.0211502143	-0.0181183136	0.0077807288	-0.0290148853	0.0159806894	-0.0015400185	0.0334660632	-0.0241519448	0.0014416981	-0.0236955714	0.0134297007	-0.0116564407	0.0080074786	-0.0227488114	0.0568381234	-0.0126078783	0.0283127002	-0.0044158215	-0.0493996827	0.0302415226	-0.0158877145	0.0025986754	0.0500112612	-0.0332581032	0.0287144994	-0.0219699428	-0.0215875948	0.0865200201	-0.011930014	-0.0122435561	0.0249119464	-0.0304874502	-0.0453414984	0.0374354295	-0.0119984251	-0.0763143161	0.0303302057	-0.0193089398	-0.0413147036	0.0060430325	0.0444728719	-0.0034226904	-0.0237261657	-0.0085224715	-0.022574707	0.0230658553	-0.0364046967	-0.0327635988	0.019635538	0.0112018976	-0.0022053818	-0.0087432422	-0.0406686748	0.0297075272	0.0100409646	-0.0088058111	-0.0173004692	0.0064578269	0.0290845564	-0.0082595467	-0.0250675098	-0.0077274933	-0.0360759509	0.0019481549	0.0586912592	-0.0140075811	-0.0212468989	0.0239829883	0.0081406392	-0.0092179848	-0.0075552817	-0.0058172519	-1.65807e-05	-0.0105362925	0.0235185498	0.0118212909	0.029556102	-0.0365233619	-0.006897542	0.0417448511	0.0008273415	0.0129229776	0.023112871	-0.067402837	-0.0130147334	-0.0329923477	0.0402466562	0.0410213567	0.0014739684	-0.0143747105	-0.0304778838	-0.0081040163	0.0036408924	0.0431050289	0.0039647218	-0.0097769551	-0.0386767296	-0.0080648439	-0.0095753631	-0.0646373671	0.007164571	0.0670608865	-0.0303049127	-0.0181764383	-0.0270541803	-0.0014962299	0.1121218659	0.011134789	-0.0535020728	0.0138703767	-0.0056169623	-0.0209682959	0.0067468156	-0.0198465495	0.000185471	-0.020051839	0.0658696371	-0.0816891691	0.0213472006	-0.2150330766	0.0709036967	-0.0097883139	0.0345664797	-0.0893683448	0.0259786528	-0.1184970864	0.0689545555	-0.0178704411	0.0061610339	-0.004450398	0.0387935716	-0.0062042423	0.0839165821	-0.0562098857	0.0106678295	-0.0146503353	0.0112229718	-0.0176379486	0.0379705247	0.0003536354	0.0219707108	-0.0138670357	0.0017549052	0.0122317666	0.0287684488	-0.0218566774	-0.0257367263	0.0178112789	-0.06366801	0.0638750367	-0.0140978645	0.0177944672	-0.0442212151	0.0124496606	-0.0209806378	0.0261184505	-0.0349490234	0.0394101828	-0.1144187087	0.002760881	0.0313246129	-0.0149407287	-0.0124928282	0.0378413513	-0.0305448708	-0.0239290113	-0.0081798189	-0.0679259394	0.0217826358	-0.0108561837	0.0002141025	-0.0264722073	0.0036845262	-0.04579722	0.0247276496	-0.0033472368	0.0259349854	-0.0343967424	0.0060038862	-0.0132031757	0.0155711837	-0.0040625662	0.0518000782	-0.0228862624	0.0811188521	-0.0016990224	-0.000177071	0.0396518294	-0.0392389561	0.0254470297	-0.1127441363	0.0322022193	-0.0091773568	-0.0462779708	0.0135897051	-0.0081052039	0.0418744772	0.0158269418	-0.0023983275	-0.0412992238	0.02760646	0.0054253182	-0.0139101349	-0.0038365749	-0.0833891452	0.0112659457	-0.003798555	-0.0163724421	-0.0171210311	0.0097707917	0.0087071694	-0.0182957339	0.0287784979	0.0546839016	-0.0461621607	0.0129212581	0.0287869113	0.0412876997	-0.0665294631	-0.0356645899	0.0091358974	0.010691279	0.0385858763	-0.0197897153	0.0353072429	0.0066221734	0.0251040427	-0.0075917128	-0.0272563021	-0.0177418195	0.0096414013	0.053311662	-0.0238535112	-0.075596735	0.0429077293	0.0343707924	-0.0411362716	-0.0243591054	-0.0443305516	0.0234565432	0.0329048756	0.0025665365	-0.0380408807	-0.0095059618	-0.0194541327	-0.0033637905	0.0690044603	6.57723e-05	0.0252888469	0.0376846129	-0.0193590755	-0.0342175511	0.0223965152	0.0276548086	0.007760773	0.0200719563	-0.0286787656	-0.0197239063	-0.0602054098	0.0383478142	0.0175826113	0.0548509242	-0.0465391721	-0.0109765596	-0.0042008985	-0.0266509764	0.0476929497	0.0341226285	0.0605086325	-0.0213423685	-0.044557599	0.0167714083	-0.001969364	0.0473336522	-0.1662403326	0.0100826352	-0.0743971209	0.0522181976	-0.0013831463	0.0948784162	-0.0659965727	0.0973102438	-0.0372385414	0.0039243668	0.0645056597	-0.0612148085	0.0685800234	-0.0151920573	0.047370279	-0.0040786676	0.0175993452	-0.0439887471	0.1295370558	-0.004296084	0.0242332601	0.0675733033	0.0675719996	0.0675698269	0.0675667852	0.0675628744	0.0675580947	0.067552446	0.0675459286	0.0675385424	0.0675302875	0.0675211641	0.0675111723	0.0553523	n/a	0.00306387711529	n/a	0.165213	n/a	0.027295335369	n/a	-0.478758	n/a	n/a	0.229209222564	0.0065105	n/a	4.238661025e-05	n/a	-0.00123764	n/a	n/a	1.5317527695999998e-06	-7.18063e-05	n/a	n/a	5.15614471969e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
519.0467673180272	0.020206341353969	0.0004082962309131	269409.5466632942	670.9140670030291	-18.56002018776724	450125.685302545	344.47434937032733	403.5741192214588	-0.877589593139021	0.7701634939859123	162872.06970537623	411.7599838000366	484.2919825769311	0.958025	62.475563	0.0713167399999999	0.0405532	-0.0741565443	0.0136846896	0.0047516354	0.0054443489	-0.0029682082	-0.0529209276	0.0067003169	-0.0309346403	0.0046110709	-0.0214981316	-0.0090781864	-0.0158538424	-0.0100236674	-0.0726237911	0.0065370696	-0.0048766087	0.045389166	0.0034454697	0.1124762236	-0.0014198027	0.0768446617	-0.061581677	0.0433318286	-0.108064058	-0.1462428691	-0.0652829905	-0.0565834588	0.0256417056	-7.65966e-05	0.0190020303	-0.0051457292	-0.0074147296	0.0186863118	0.0549966375	-0.1438699086	0.0994488434	-0.0653454912	0.0435474099	-0.1514413548	0.0992539784	-0.0612738291	-0.0023163608	0.0467025362	0.0128211918	0.0291753559	-0.057389571	0.0178214523	-0.001424872	0.0162384494	0.0900098383	0.0196078507	-0.0037975681	-0.0534380553	-0.0157119408	-0.009075518	0.0088791844	-0.0270672127	0.0274875387	-0.0113347008	-0.0109266899	-0.0175811733	-0.0299384691	-0.0026103651	0.0118689489	-0.0451363667	0.0254211294	-0.0208271314	-0.080160642	-0.0067532813	0.0224267642	-0.063807912	-0.0051677448	-0.0578616405	0.0552655365	-0.0318872763	-0.0367362734	0.0879872185	-0.005072402	-0.023823362	0.0269274108	-0.0506553956	0.0004543003	-0.0063108456	0.0512252867	0.0127170078	-0.0476574913	0.0262579982	-0.0678423627	0.0057471254	-0.0411019634	0.0605809239	0.0244893181	-0.0036701093	-0.005091664	0.0253698898	-0.0122910364	0.0089394751	0.0533646907	0.0058851641	-0.0352991306	-0.0062216235	0.0142251925	-0.0206051625	-0.0008045948	-0.0009315107	0.021276341	0.0091362605	-0.0214477778	0.0082585279	-0.0006885455	0.0045621614	-0.0101000777	-0.0611408551	0.0866910949	-0.0465239628	0.000599155	-0.0221674832	0.047903646	-0.0153418435	0.0728406504	-0.0100095007	-0.0575912014	-0.0488730447	-0.0271179071	0.0460146604	-0.0031292462	0.1000997703	-0.0503125859	-0.0329961888	-0.0175306364	-0.0190102619	0.0195120945	-0.0140965783	-0.0030906132	-0.001223947	-0.0020182929	0.0235032269	0.0023649499	-0.062658904	-0.0060335107	-0.032577994	-0.0031524187	0.0337339891	-0.0395819733	0.0616106907	-0.0156293356	-0.0434021705	0.0117475663	-0.0452030228	-0.0003913211	-0.0394122363	0.0027885448	0.0058112381	-0.0055830823	-0.000553323	-0.0142315726	-0.0119782788	0.0046036789	-0.0316075681	-0.0001811534	0.0572437893	-0.0202446011	0.0439578298	0.01653408	-0.0063164816	0.0621551972	0.0882031898	0.0234227529	-0.0265115833	-0.0387156987	0.0146429473	0.0213025075	0.0012214473	0.0372416063	-0.008673686	-0.0231275295	-0.0636029288	-0.0334835813	0.0062452869	0.0147163351	0.0323280579	-0.0034448023	-0.0172817656	-0.0362200287	-0.0951723205	-0.0273318117	0.018270188	0.0238767868	-0.0477601856	0.0319027593	0.0103668814	-0.0294943932	0.0078422683	-0.039251093	-0.0358504368	-0.0065346559	0.0048059873	-0.0230523092	-0.0168993838	-0.008905202	-0.0723281231	-0.0463374936	0.1067431069	-0.0778956098	0.012062455	-0.2040989033	0.086465613	0.0109955932	0.0097975699	-0.0672157999	0.0248965998	-0.0498747877	0.0648260071	-0.0110992184	-0.0074301729	-0.0063089435	-0.0137675049	-0.085375398	-0.0017549296	-0.0107597725	0.0350208177	0.0457242346	0.0277199596	0.0266841664	-0.0152670258	0.0007648197	0.0158897554	0.0318234149	0.0457569437	0.0274323005	0.02523921	0.0096843319	-0.0325208151	-0.0509656242	-0.0761243947	0.0533166798	0.0233875291	0.0599644596	-0.0371437329	-0.0319824724	-0.0259097812	0.0912697713	-0.0426236916	-0.0235254528	-0.0907276388	-0.0233372333	0.0029332351	-0.0271417182	-0.0309202862	-0.0137638242	-0.0483142858	-0.0553802053	0.0236550803	-0.0553964227	0.0349972087	0.008229826	0.0091320982	-0.0710039647	-0.0088973587	-0.011851174	0.0398040111	-0.0634051883	0.0325293723	-0.0382782893	0.0073012118	0.0376171599	0.0055902414	0.0102347449	-0.0012410703	-0.0498765299	0.0118756557	0.0333325004	0.0659720698	0.0025273464	-0.0090286001	0.0416930958	-0.0576483118	0.041883108	0.0504056514	-0.0464990256	-0.0125710985	-0.0329348395	0.0048899986	0.0335247842	0.0195637475	-0.0336663409	0.0388619781	0.0640864009	-0.0130583334	-0.0912200587	-0.0359373978	-0.0054753695	0.0346446907	-0.0155807513	-0.0097072344	-0.0075616266	0.0597384025	-0.0280972828	0.0378173188	0.0392086363	0.017827239	0.0646320381	0.0075780892	-0.0055475617	-0.0269734931	-0.0026541626	-0.0107159936	-0.0129107769	0.031477084	0.0194157847	0.0502902337	-0.0537353663	0.0399713227	0.0082604141	0.0314598157	-0.0263957765	0.0275627791	-0.0009064269	0.0354373942	-0.0167441713	0.0288198325	0.0370317544	-0.0075807597	0.0233084776	-6.72569e-05	0.0156223018	-0.0033964509	-0.0070621731	-0.0779301682	-0.0234021749	0.0292470129	-0.0004207848	0.0332107421	0.03132311	-0.059832488	0.0015811118	0.0013736718	0.0372872918	-0.0013889321	0.0616679063	0.0191799041	0.0139630395	-0.0431434124	-0.0122038805	0.014486554	-0.0019237394	0.0535378923	0.0624648468	0.0273131983	-0.0325435271	0.0145057954	0.0181565543	0.0782367791	-0.0270756894	-0.0457729288	0.0096915451	0.0032633325	-0.0042837041	-0.0055217209	0.060072081	-0.1512658191	-0.0053519309	-0.0774927613	0.0674677832	-0.0279614572	0.1085765764	-0.1108197268	0.0969404301	-0.0384963123	0.0075344247	0.0703861287	-0.0314550285	0.0580742307	-0.0236042551	-0.0069896374	0.0225895881	0.0459997999	-0.0262633926	0.1092532119	-0.0101812799	0.0260651426	0.0675698269	0.0675580947	0.0675385424	0.0675111723	0.0674759877	0.0674329926	0.067382192	0.0673235917	0.0672571985	0.0671830202	0.0671010653	0.0670113432	0.0597041	0.0043518	0.00356457955681	1.8938163240000023e-05	0.156091	-0.0091219999999999	0.024364400281	8.321088399999984e-05	-0.4465	0.032258	0.001040578564	0.19936225	0.00616663	-0.0003438699999999	3.80273255569e-05	1.1824657689999973e-07	-0.00138591	-0.00014827	2.1983992900000013e-08	1.9207465281e-06	-5.22475e-05	1.9558800000000007e-05	3.8254665744000013e-10	2.72980125625e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
