global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	c_comp_cor_54	c_comp_cor_55	c_comp_cor_56	c_comp_cor_57	c_comp_cor_58	c_comp_cor_59	c_comp_cor_60	c_comp_cor_61	c_comp_cor_62	c_comp_cor_63	c_comp_cor_64	c_comp_cor_65	c_comp_cor_66	c_comp_cor_67	c_comp_cor_68	c_comp_cor_69	c_comp_cor_70	c_comp_cor_71	c_comp_cor_72	c_comp_cor_73	c_comp_cor_74	c_comp_cor_75	c_comp_cor_76	c_comp_cor_77	c_comp_cor_78	c_comp_cor_79	c_comp_cor_80	c_comp_cor_81	c_comp_cor_82	c_comp_cor_83	c_comp_cor_84	c_comp_cor_85	c_comp_cor_86	c_comp_cor_87	c_comp_cor_88	c_comp_cor_89	c_comp_cor_90	c_comp_cor_91	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	w_comp_cor_176	w_comp_cor_177	w_comp_cor_178	w_comp_cor_179	w_comp_cor_180	w_comp_cor_181	w_comp_cor_182	w_comp_cor_183	w_comp_cor_184	w_comp_cor_185	w_comp_cor_186	w_comp_cor_187	w_comp_cor_188	w_comp_cor_189	w_comp_cor_190	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	a_comp_cor_179	a_comp_cor_180	a_comp_cor_181	a_comp_cor_182	a_comp_cor_183	a_comp_cor_184	a_comp_cor_185	a_comp_cor_186	a_comp_cor_187	a_comp_cor_188	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
524.0020578347554	n/a	274578.1566150584	n/a	682.4458808914708	n/a	465732.3803457355	n/a	408.1466696615005	n/a	n/a	166583.703955774	416.0252578111376	388.514786486589	n/a	n/a	n/a	n/a	-0.0395613118	-0.0740501446	0.0790379822	0.0460081783	-0.1481076062	0.0391623439	-0.0264298141	0.0702654709	-0.0598557106	0.0484468854	-0.0241916988	0.1504890561	-0.0892184362	0.1500808339	-0.1099668271	0.0056652489	-0.159498382	0.0367196779	0.0294541485	-0.0185159344	0.114977432	-0.0232327247	0.0206745028	-0.0081814396	0.0549479484	-0.0133263612	0.000776364	-0.0362468268	0.0689399596	-0.1922133852	0.1037973893	-0.1479061413	-0.1211016537	0.0032336947	0.1658898004	0.0167282632	-0.100744405	0.0342676651	-0.0205857089	0.059658828	-0.0045076607	0.0407944707	-0.1709629581	0.0144032263	-0.0895643662	0.0298679325	-0.010080818	0.0405171441	-0.0961017285	0.0019327592	0.0832284436	-0.156050413	0.0740392896	-0.1672241298	-0.0056825156	0.0616881027	0.014953495	0.0104878336	0.1387634661	-0.1019778391	0.0552798979	0.0841926372	-0.0733415408	-0.0490519839	-0.0986483488	0.0872001005	-0.0183984229	0.005575013	-0.025707048	0.1066192672	-0.0222437114	0.0656417686	-0.0784314296	0.0526570238	-0.0106429449	0.0698825622	-0.0045652518	0.0265807284	-0.0318082961	0.0399623897	-0.058890404	0.0084302357	-0.0449329363	0.0196182719	-0.0326919031	0.0380974735	-0.0437610175	0.0108292797	-0.013890307	0.0061454644	0.0401813671	-0.0124690492	-0.0404118966	0.0381825513	-0.0866733621	0.0817560549	-0.0320801653	0.0538322142	0.0430952955	-0.0269371904	0.0260634358	-0.0955926992	0.0839691606	-0.0552724435	0.0575770258	-0.0893871318	-0.0295103518	0.0560179532	-0.0068880745	0.0138886612	-0.0515304304	0.0497306703	-0.0828187363	0.0345967539	-0.0651659457	0.1074650761	0.0186473324	-0.1379328842	0.0007496305	-0.0125963946	0.0247392114	-0.0348553645	4.32962e-05	0.0861170543	-0.1787916636	0.0412060511	-0.0148195497	0.0714358341	-0.0970536615	0.0619946721	-0.0716618962	-0.0038103672	-0.0779153647	0.004111627	-0.0044392012	0.0121107633	-0.0388303712	0.0186351891	-0.0519134653	0.0166216652	-0.0472326917	0.031409686	-0.0163784533	0.0393599288	-0.1140723914	0.0957659101	-0.0047842174	0.0812369792	-0.0094079347	0.0238336347	-0.0832278955	0.0148235607	-0.1186874115	0.0424777019	-0.0469378237	0.0434316508	-0.0645081666	-0.0455525902	0.0230138598	-0.0300049913	0.0189906855	-0.0090363709	0.001391706	0.0130820927	-0.0482163628	-0.0579781331	0.0536805509	-0.0350680419	-0.0053482805	-0.0617185876	0.0703716706	-0.0672075892	0.0601680808	0.1441770361	-0.0359339644	-0.0511292952	0.0138891271	-0.0482410603	-0.0149489859	0.061283279	0.0674043431	-0.0816688143	0.0490906316	0.0631351201	-0.0890708918	-0.0067979539	0.1063410739	0.0310841452	-0.0381963262	-0.0161897746	-0.0483162946	0.0560560753	0.0573124129	-0.0448096314	-0.0332895358	0.0676385869	0.073923819	-0.0353113827	-0.0342254303	-0.0195360869	0.0171405991	0.0513798213	-0.0577074234	-0.0245041135	0.085961601	0.0403242293	-0.0855403098	-0.045211444	-0.0300123997	0.0287288289	0.0340130859	-0.0685673177	-0.0351824332	0.0117798255	0.0114678757	0.0302082589	0.0349207964	-0.028162497	-0.0300599699	-0.0186934518	0.0138755201	0.0709557973	-0.0002414025	-0.0466237388	-0.0883077803	0.0714920176	0.0374235531	0.0013818647	-0.065789239	-0.0771337614	-0.0471701366	0.0192906076	0.1009887715	-0.0463999064	-0.0421643847	-0.0414283964	0.0774410109	0.0255067225	0.0382444094	-0.0558100103	-0.0008795922	-0.0123228998	-0.0145754481	0.0076206575	0.023224856	0.016761643	-0.0144375134	-0.0208508766	-0.0082669597	0.0086344807	0.0343927391	0.0833576433	-0.000255956	-0.0202401074	-0.0620792814	0.0626393747	0.0082906496	-0.0518517329	-0.0056375869	-0.0460588063	-0.0359369664	0.0380635028	0.0028037561	0.0023497019	0.0146105284	0.0384926688	-0.0190513059	-0.0023187035	-0.0097872432	-0.0291970779	0.0394096346	0.0038822152	0.0257381236	0.019287537	0.0283305001	-0.1011141165	0.0291838215	0.0645814168	0.0522947368	-0.0521459479	-0.0629973712	-0.0044433813	-0.0244379773	0.039775781	0.0150827443	0.0049862873	-0.0343708271	-0.0041030386	0.0570636227	-0.0338759882	0.0354551384	-0.0046710606	0.0373408423	-0.1033727888	0.023528473	-0.0819219998	0.0424736308	-0.0229008316	0.1078710224	-0.0076620671	0.065535634	-0.0714538435	0.0910957335	-0.0395222795	0.1151073296	-0.0463661931	0.024681859	-0.0461715592	-0.0672387266	0.0172597586	0.1803524872	-0.0718366004	0.0356274855	-0.0361978201	0.1368567968	-0.0281846943	0.1234901782	-0.147032927	0.0781471145	-0.0934427791	0.0241695933	-0.0241226432	-0.0494082301	0.0201963888	0.0054146191	-0.0527711418	-0.0686792894	0.0635878179	-0.008161256	-0.0367489288	0.0467155239	-0.0630066311	0.0609634723	-0.0014685511	0.0370213087	-0.0271659581	0.0901061568	-0.0764247824	0.025953319	-0.077267019	0.0186217498	-0.0609448895	0.047582567	-0.1108130577	0.008490144	-0.0646164079	0.0281956161	-0.0301733755	0.0944806176	-0.1278333187	0.0097519883	-0.0297389405	0.0010323036	0.055343678	-0.0305120909	0.0551735247	-0.0534649606	-0.0062710012	0.0518653862	-0.1307942506	0.0018210649	0.0103509796	-0.0529073484	-0.0763356395	0.0081915158	0.021317913	-0.161605535	-0.0093264178	0.1117488488	-0.0912861388	0.0474204461	0.0076133988	0.0461780195	-0.0252873634	0.0016168435	0.0321729691	0.0244248641	-0.0577523741	0.0656158665	-0.1203617023	-0.0258400736	-0.0277719306	0.0212556163	0.0273238309	-0.0091558296	-0.0136382478	0.0762005709	0.0077745843	0.0098343412	-0.1105265205	-0.0053787137	-0.0101352053	-0.0632006828	0.0286848533	0.0368565901	-0.083050908	-0.0898165475	0.0501063255	0.0179461035	-0.0600378605	-0.0032141338	-0.0053710483	0.0008896508	0.0769440375	-0.019521603	-0.0042081258	-0.0437049241	0.011529951	0.0247309687	0.0393577218	-0.0372753604	0.0154859063	0.0061011584	0.0758863979	-0.0254951838	-0.0230612731	-0.0365791925	0.0172608586	0.0477609945	-0.0686745693	-0.0138486459	-0.0104480209	-0.0349721863	-0.088232232	0.0341742432	0.0112676038	0.0010175446	0.0078890068	-0.1033545826	-0.0081441981	0.0611004987	0.0272453489	-0.0453622709	-0.0113656021	-0.0207471788	-0.0147570488	-0.0016058558	0.0149664073	0.0020680892	0.0161604851	-0.0153916876	-0.0791797296	0.0409594899	0.0539799858	0.0031666662	-0.0243426089	-0.0007389732	-0.0553681652	0.0137658822	0.0290882356	0.0355041194	0.00333606	-0.0451873778	-0.0311366588	-0.0116458549	0.0025186766	0.0243212484	0.0019261911	0.0176647084	-0.0193401273	-0.0360795787	-0.0435479365	0.0160138009	0.0022428392	0.0249768099	0.0674561143	-0.0552455307	-0.0393602972	0.0859937435	0.006491313	0.033832768	-0.0337283884	-0.0263024009	-0.0020870607	-0.014952327	-0.0366647547	0.0168828996	0.0727769807	-0.0296268983	0.1651113791	-0.0268538843	0.0181922748	-0.0438863468	0.0658631786	-0.0061671378	0.0609161941	-0.0654114302	0.0247190443	-0.0538396692	0.0822119647	-0.0144795821	0.0348426195	-0.0360007379	-0.0467980317	0.0808027396	-0.0356354935	0.114943998	-0.0547980442	0.0438996039	-0.0867172369	0.0908885177	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	-0.00515708	n/a	n/a	2.65954741264e-05	-0.0712842	n/a	0.00508143716964	n/a	-0.0252043	n/a	0.0006352567384899	n/a	-0.000896118	n/a	8.03027469924e-07	n/a	0.000364903	n/a	n/a	1.33154199409e-07	0.000105925	n/a	1.1220105625e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
