global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
561.5974548969301	n/a	315391.70134670945	n/a	713.1726733353771	n/a	508615.2619923285	n/a	415.2741940270248	n/a	n/a	172452.65622479504	442.0294522932863	568.996309147284	n/a	n/a	n/a	n/a	-0.0089383927	0.0291384334	-0.0366972568	0.0767504712	-0.0414387451	0.0239702056	-0.0137741309	0.0046575542	0.0540560486	-0.112352729	0.0343617424	-0.0543996601	0.0069278342	-0.043940398	0.0107062746	-0.034985118	0.0271728758	-0.0428992668	0.0319177902	0.0064787773	-0.0307353332	0.0636344452	-0.1097650395	0.0274097229	-0.047430794	0.0710674588	-0.0260248753	0.0481814617	-0.064900652	0.139642834	-0.0492797614	0.0318690697	-0.0713103934	0.049571961	0.0054120163	-0.011462551	0.0103408338	-0.0018548506	0.0093558002	0.0041095558	-0.0141351905	0.0055956097	-0.0112265589	0.0085253897	-0.0092743388	0.0037596454	-0.0387624459	0.0046656576	-0.0233025035	0.0283511214	-0.0041572988	0.0097086732	-0.0068870956	0.0061239996	-0.0475759697	0.0130230928	-0.0006920356	0.032532855	-0.0287902278	0.0290176745	-0.1048079236	-0.0660846977	0.0658186353	-0.0118367493	-0.0126898865	-0.0136768289	0.0887327789	0.0127473546	0.0446203243	-0.1927721466	0.1016047209	-0.1058096757	0.0018422534	-0.0205472008	0.0198466786	-0.0718372052	0.0864236305	-0.0522265812	0.0426417026	-0.0376610622	0.0242686872	-0.0167796105	0.0577315711	-0.0096611426	0.0766947955	-0.0278490051	-0.076832276	0.028675072	-0.0021408967	-0.0439940477	-0.0519506662	0.054126075	-0.0971570315	-0.0257265549	-0.0248723089	0.076203617	0.0009667903	0.0804812615	-0.0761998034	-0.0722258387	-0.0485749928	0.0901088876	-0.0121442175	0.0759443673	-0.0757561518	0.0891259075	-0.0935184413	0.0806655378	-0.0362223128	0.071316311	-0.0053303663	0.0026699207	-0.0128792242	0.0132284463	-0.0230910803	0.0467951984	-0.0788276466	0.1045832835	-0.0531590821	0.0278794426	-0.0793086766	0.0582613236	-0.0650432301	0.0668095287	0.0040848019	0.0527830319	-0.0863316755	0.0585611854	0.0007310201	-0.0364859746	0.0692593112	0.0081651511	0.0537958905	-0.0454719895	-0.0717056207	0.0221516971	0.0229604883	-0.0788370424	-0.0193737234	0.0654546285	0.0708972092	-0.0956884062	0.0688321069	0.001406606	0.0217337622	0.0408719493	-0.1511245404	-0.0114455674	0.0496066557	0.053675439	-0.1036116731	-0.0642449569	-0.0071907972	0.0713794733	0.1760732626	-0.0795692722	-0.0743289532	0.0226623468	0.016358402	0.0652402519	-0.0672731371	-0.004607501	-0.0282199733	-0.0118920551	0.0168748914	0.0719222879	-0.0261491168	-0.1314440337	0.1552340526	0.0058814388	0.0127800029	0.0461549326	-0.1826304259	0.0637415641	0.0123074294	0.0310234017	-0.136039952	-0.003212692	0.0012990897	-0.0197787361	-0.0018691172	0.0011475627	-0.0194805497	0.0243948334	-0.0147168185	0.0066627227	-0.0116922795	0.0071126168	-0.0129829476	0.0169322698	-0.0245100952	0.0238526616	-0.0032336111	0.1078474336	-0.0279967189	0.0092431818	-0.0363900645	0.0143357908	-0.0138986136	0.0147943475	-0.0283911793	0.0560372697	-0.0582958107	0.058343327	-0.0373820948	0.0023727487	0.05909416	-0.0297002376	-0.0035590214	0.0611303032	-0.010112815	-0.0219323255	-0.1092270886	0.0431437154	-0.0109842005	0.1268532204	-0.0597015492	0.0119495539	-0.0560301151	0.0718552462	-0.0478777757	0.1038956399	-0.0397484374	0.007429633	-0.0527337405	0.1486753428	-0.1809036419	0.124236622	-0.0351596259	0.0722424841	-0.0093262371	0.0031419684	-0.0139053665	-0.0120346119	0.0222811609	-0.0280787931	-0.0200608544	0.0666409678	-0.0530808732	-0.0855546543	0.0207753308	0.0293400546	-0.029527614	-0.0107243705	-0.066219831	0.0268492704	0.0390505844	-0.0139097551	-0.0230573735	-0.0010323799	-0.0351102043	0.0347077026	0.0179576918	0.1301669887	-0.0268688844	0.0819405715	-0.0092451633	0.075873986	-0.0669232979	0.0136582346	-0.1078033624	0.0557557016	-0.0380030714	0.1382749789	-0.0685594497	0.0385681209	-0.0134959799	0.0755893539	-0.0211720123	0.0080537426	-0.042336405	0.05078081	-0.0512313003	0.0827333435	-0.0393336663	0.0630957063	0.0307500222	-0.0558379522	-0.05001666	-0.0241749028	0.0698214188	-0.1681939757	-0.201463225	0.0345864492	-0.0460312551	-0.0071298353	-0.0774405567	0.0830202943	-0.0597670494	-0.0746213409	0.0182764713	0.0963393752	-0.0093340746	-0.0935550089	0.0542541048	0.0012143868	0.0571300273	0.0390035252	-0.0480668634	-0.0519732701	0.0908223905	0.0538115678	0.0205710364	0.018791027	-0.0660848004	0.0300893187	0.0660335134	0.0425247175	0.0204895531	-0.0262462419	0.0185101255	-0.0182634113	0.0215685483	-0.0087600665	0.0148220717	-0.0051243816	0.0129277843	-0.0042692129	0.0099211292	-0.0275090571	0.0166857463	-0.0290800572	-0.0459817064	0.0143314999	-0.0440393408	0.0216646811	-0.03981089	0.3166319098	-0.0843720405	0.0266672203	-0.0408418217	0.0166643444	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	-0.0547318	n/a	n/a	0.0029955699312399	-0.0377682	n/a	0.00142643693124	n/a	0.0484121	n/a	0.00234373142641	n/a	0.00196717	n/a	n/a	3.8697578089e-06	0.000617162	n/a	3.80888934244e-07	n/a	-0.00141947	n/a	n/a	2.0148950809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.2647759114828	-1.3326789854472736	313896.6191271441	1.7760332782527744	709.9454129281761	-3.227260407201016	504022.48933775845	10.415209735887265	415.3279587410043	0.0537647139794899	0.0028906444692963	172497.31331196937	441.8144759722047	583.5329591111761	1.292325	72.184753	0.0590701999999999	0.0349516	-0.0093401127	0.0069037697	0.0165062722	0.0023453856	-0.0304841221	0.0084967349	-0.011751614	-0.0319875621	0.0120316877	0.0301635801	0.0157270303	0.0143649115	0.0258346455	-0.0091075531	-0.0124681265	0.0584237807	0.0156389048	-0.0211226878	-0.0784543643	-0.0077699066	0.0139265599	-0.049384751	-0.0169850394	0.0108099726	0.0807640522	-0.0694408691	-0.0537409198	0.0363666792	-0.034808449	-0.0335756149	-0.0737448249	0.0061978637	0.0034472377	0.0117059668	0.0071342626	-0.0052238253	0.0121433417	-0.0081252095	0.0201864946	0.0055407733	0.0020237606	0.0110610328	0.0041092873	0.0100415945	-0.0192831592	-0.0123285402	-0.0168356681	0.0028682609	0.0205711577	0.0027209341	0.0176352611	-0.0023346401	-0.0309033647	-0.0209321688	0.0226826929	-0.0566511666	-0.0120775266	0.0238234399	-0.0902378985	0.0426522836	-0.0403016557	-0.0033456861	-0.0084008878	0.0180544485	-0.0779309815	-0.0035208778	0.0880800346	-0.1584498996	0.0362042268	-0.1579706934	0.1100977103	-0.1860401593	-0.0887437164	0.0711597574	-0.0309891639	-0.0979116326	0.1305910443	-0.099043782	0.0288780849	0.0415169657	0.0036542376	-0.0173614198	-0.010959818	0.0194253542	0.0448873965	-0.0497149675	-0.0388977781	0.0551409339	-0.0910909584	0.0202424532	0.0481967414	0.0679266428	-0.029083135	-0.0331117911	0.0898351011	0.0084181374	0.0141145242	0.0275637215	0.031733832	-0.0098184762	-0.0055751722	0.1045750809	-0.0339482156	0.0301862657	-0.0398646666	0.0782430192	-0.0525698125	0.153225192	-0.0115904262	-0.0411642859	-0.0798446426	-0.0814143398	-0.027862108	-0.0619239267	0.0235665109	0.0296172511	0.0209031904	-0.057708925	-0.1363427142	0.1241362133	-0.0574513362	0.0482406861	-0.0406783874	-0.0055349286	0.0395160522	-0.0178218588	-0.1231894439	-0.0128488166	0.0184761971	-0.0467059561	-0.0693586309	0.09837061	0.0521754449	-0.1336753497	-0.0155856649	0.0553627023	-0.0910838308	0.003813938	-0.0736436172	-0.0470511325	0.024028476	-0.0587515528	0.0873549865	0.0010118837	0.0613834975	-0.0482665427	0.0296286896	0.0852958332	-0.0155682054	0.0188768003	0.1575429575	0.0418929942	0.0027893164	-0.1640570926	-0.0535519829	0.038136643	0.0275172742	0.0142292511	-0.005054564	0.0421846787	0.0506910939	-0.1721078498	0.1080040156	0.0276722092	0.0548828084	0.0194208708	0.1292894901	0.010952047	0.0038268556	-0.0585404291	0.0055364871	0.060059317	-0.0167593942	0.0073520042	0.0207005877	-0.0740626998	-0.0268726613	-0.0066735851	0.002824641	-0.0165174357	-0.0033087644	0.0150436607	-0.0133949711	0.0114549756	-0.0046295398	-0.0200873274	0.0094764508	0.0068532184	-0.0121439493	0.0222839311	-0.0071047985	-0.0244873468	-0.0072747884	-0.0205075716	-0.0038959938	-0.0207088301	0.0376076556	-0.008017007	-0.0544586377	0.0125959348	-0.0064133814	-0.1046982759	0.0454681726	-0.0327358845	0.0256599114	0.0045505612	0.0330851598	-0.0087942596	0.0116353213	0.0124111686	0.0334709438	-0.0260264979	-0.1100858394	-0.1395755169	0.0027726031	0.0855927196	-0.170520831	0.0266384104	0.0200951633	0.1036489172	-0.0122501037	0.0472194074	-0.0793487935	0.0594856538	-0.0288184882	0.0751885287	-0.2027815317	0.1634439659	0.0329192627	0.0297453085	-0.0096163323	0.0511669347	0.0023033677	0.0231788748	-0.0071629013	-0.0441176324	0.0186144663	0.027768456	-0.0751909433	0.0123020018	0.0429394285	0.0930066797	0.042573269	0.0154472286	0.0328481214	0.0104975117	0.0684108767	0.0527055602	0.0566968771	-0.0715973982	-0.0202163783	0.0020764034	0.0592570119	0.0775419696	-0.0025731312	0.0083528485	-0.0124139228	-0.0105894656	-0.0940006284	-0.0067185366	-0.0529543324	0.0351309318	0.0044793115	0.0928786983	-0.0613589909	-0.1517852846	-0.038684257	-0.0128279747	0.0419272123	-0.0921640875	0.0436547512	0.0591032411	0.0311331059	0.0765531514	0.0787759217	-0.0015602183	-0.1137071561	-0.1382562982	-0.1081033002	-0.0817606044	-0.0929289854	-0.0629537148	-0.0087462001	-0.0104046091	-0.0727660618	0.1069259769	0.0042220981	0.0251272972	-0.0082415741	-0.0404454114	-0.0481075486	-0.0982060425	0.0106693765	0.0901306144	0.0931062683	0.0295332112	-0.0796963257	0.026170717	-0.0644416173	0.0208166041	-0.0586868389	-0.0392494747	-0.1107482282	-0.1125240281	0.0470836247	-0.1035738839	-0.1381018341	-0.0338682185	0.0210297087	-0.0219066296	0.0100060975	-0.0128542177	0.0248397701	-0.0055709385	4.35232e-05	-0.005386984	0.0199719613	-0.0009966569	-0.0039493571	-0.0342410969	-0.0135441672	0.0095226791	-0.0259727855	0.0273751494	-0.0622340851	0.0406610246	0.0288643128	0.2227172748	-0.0932749134	0.0668242164	0.0079825501	-0.0233108715	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	-0.0509088	0.003823	1.4615329e-05	0.0025917059174399	-0.0116186	0.0261496	0.00013499186596	0.00068380158016	0.0515639	0.0031518	0.00265883578321	9.93384324000002e-06	0.00156666	-0.0004005099999999	1.6040826009999984e-07	2.4544235556e-06	0.000532646	-8.451599999999997e-05	2.83711761316e-07	7.142954255999996e-09	-0.00138558	3.388999999999996e-05	1.1485320999999971e-09	1.9198319364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.8023452989455	-1.4624306125373323	312260.06111160194	2.138703296486317	705.8236747314982	-4.1217381966779385	498187.0598114757	16.988725761953905	415.308182626864	-0.0197761141403134	0.0003910946904907	172480.8865568286	441.50692770525706	564.9608626852374	1.1749	65.625824	0.084267	0.0559845	-0.0069502658	0.025449788	-0.0396784735	0.0854012901	-0.0392370972	-0.0088895987	0.0009971477	-0.0104210925	0.0197514491	-0.0061526459	-0.0125773071	-0.0184189205	0.0133976035	-0.0171487041	0.0698896104	-0.0819408906	0.0774149702	0.0968530742	0.0640634815	-0.0513799413	-0.0535523565	0.0977294544	0.1128120304	0.0165928711	0.0669515899	0.0090883289	0.0459031637	0.0065174336	-0.0194210889	0.0249430985	-0.0579405396	-0.0176321308	-0.0974529344	0.0033195681	0.0025635187	-0.0147685592	0.012788224	-0.0056385942	0.0128277747	0.0072150793	-0.003008689	0.0081620952	0.0067259867	-0.0032705861	-0.0142649469	0.0034607439	-0.0250586165	-0.0020484025	-0.0004418323	0.0101412057	-0.0205749341	0.0285582683	-0.0232261546	0.0093495155	-0.0547006777	0.0111619878	-0.0218039251	-0.0003140685	-0.0195027354	-0.010491142	-0.0744145364	-0.0582726305	0.092411248	-0.0891456975	-0.0200450619	-0.0035200907	0.0346030205	0.0162215818	-0.0126738962	-0.2292501531	0.0721653108	-0.160133826	-0.0266822592	0.0886889541	0.0300479039	-0.0433843688	0.0888079679	-0.0478181526	-0.0411029018	-0.0115867896	0.0125422353	0.0326559978	-0.0403072044	0.053138322	-0.0536144919	-0.0157206995	0.0242196072	0.0031573644	-0.0821022746	0.015177086	0.0118338984	0.0016628276	0.0018436618	0.0003904769	0.0452944628	-0.0309431947	0.0395357444	-0.0784070969	0.0121202669	-0.0793695794	-0.0783990474	0.0816565188	-0.0416448502	-0.0155755997	0.1019642093	0.059218211	0.0165917587	0.0087850401	0.0195979447	0.0822381117	0.1092580404	0.0373737788	0.11496836	0.144047101	0.0573359783	0.0284920689	-0.0415925455	0.072126591	0.0713029047	-0.0167547566	0.0347132069	0.07271191	-0.0398764676	0.1075882035	-0.0186205825	0.1072969164	0.0882867557	-0.0300172129	-0.132240692	-0.0002098315	0.0907815505	-0.0256380945	0.0455287038	0.0771612604	-0.0572958417	-0.0587985204	0.0451029189	0.0721712787	0.0745561215	-0.0634891086	-0.1118023094	-0.0872812044	0.0105274887	0.0383963879	0.0524644702	-0.0966662624	0.0974728523	-0.0272133321	-0.1466897739	-0.0865155812	0.0682006259	0.0655170569	-0.0425183497	-0.1007121516	-0.1717794226	0.0444591752	0.0508846572	-0.0334700767	0.0348217891	-0.1589607729	0.0113562647	0.0818656898	-0.0279022086	-0.1121183008	-0.1243885428	-0.0464278596	-0.0090846396	0.0385700137	-0.0349163581	0.0376077886	0.0751158012	-0.0571964791	0.1661556276	-0.0964133254	-0.0100308435	-0.0433220401	0.1306968974	-0.002176208	-0.0100427791	-0.0162884089	-0.0048190147	0.0100513137	-0.0129194794	0.0124256033	-0.0061403485	-0.0153484478	-0.000778534	-0.0117633226	-0.0186578009	0.0120746889	-0.0167432351	-0.0058441122	-0.0089287491	0.0289676144	0.0205726432	-0.0342255823	-0.0430481226	0.0238060645	0.0573700576	-0.0191438669	-0.0702054854	0.0849190447	-0.1082257181	0.0632315578	0.0274124311	-0.0062729254	-0.0232965058	-0.0522749938	-0.0153106211	0.0462594211	0.0033735864	0.0507058669	-0.0833559114	-0.121058452	-0.0312869609	0.0512784726	-0.0284569052	-0.042352171	0.0980112323	0.1567850023	-0.0682309308	0.0710888302	-0.0394702394	0.0212267125	0.0255050581	0.0221167482	-0.153196439	0.1127191854	0.0117390963	-0.0551035761	-0.0463887116	0.011510081	0.047741175	-0.0002908038	-0.0549076984	-0.0618745739	0.0273534783	0.0028085217	-0.0620908847	-0.0302469587	-0.0826892954	0.0009201918	0.0630408966	-0.0518821106	-0.0114842759	-0.0488393674	0.0609567206	-0.0076121234	0.0383953166	-0.0062483747	0.0817034464	-0.0036504903	0.0315648917	-0.0592422206	-0.0341710085	0.0864020691	0.0169941906	-0.0057441849	-0.0191413502	0.0345426621	0.0392734709	-0.0442053469	0.0038795178	-0.0566789858	-0.0330919726	0.0418266215	0.00110597	0.1650726436	-0.0437948052	0.0169347821	0.0336242173	-0.0669574389	0.0269288054	0.0579426083	-0.1596758731	0.0424766208	0.1009906434	0.0601872949	-0.0897493037	-0.057291105	0.0764291905	0.0316862471	-0.0026722162	0.0027923179	0.1397842485	-0.0331761592	0.0717529061	-0.0101417195	0.1941027487	0.0161323998	0.0063108425	-0.0390359331	0.0128953755	0.1539180754	0.018534831	-0.0155523485	-0.1273318127	0.0090709337	0.1074133625	0.1176321059	0.0268274094	-0.0938119894	0.037334147	-0.0331396749	0.0620362802	-0.0684277717	-0.0251450513	-0.0217226032	0.0189843841	-0.0219544207	0.0124663337	-0.0190701961	0.0254553092	-0.0066103456	0.006634552	-0.0121780063	0.0164326637	-0.0040651905	-0.0041839367	-0.0328849647	-0.0030815177	-0.0184007771	-0.0370030967	0.0170191802	-0.0488038436	0.0126023256	-0.0289470731	0.274481974	-0.0860495291	0.0278924192	-0.0271992777	-0.0076809368	0.0674092458	0.067377028	0.0673233429	0.0672482078	0.0671516466	0.0670336901	0.0668943757	0.066733748	0.0665518581	0.0663487639	0.0661245301	0.0658792283	-0.0448615	0.0060472999999999	3.656983728999998e-05	0.00201255418225	-0.0633282	-0.0517096	0.00401046091524	0.00267388273216	0.0449489	-0.006615	0.00202040361121	4.375822500000004e-05	0.00187773	0.0003110699999999	9.676454489999992e-08	3.5258699529e-06	0.000599568	6.692199999999997e-05	3.59481786624e-07	4.478554083999995e-09	-0.00140549	-1.9909999999999936e-05	3.964080999999975e-10	1.9754021401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
