global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	c_comp_cor_54	c_comp_cor_55	c_comp_cor_56	c_comp_cor_57	c_comp_cor_58	c_comp_cor_59	c_comp_cor_60	c_comp_cor_61	c_comp_cor_62	c_comp_cor_63	c_comp_cor_64	c_comp_cor_65	c_comp_cor_66	c_comp_cor_67	c_comp_cor_68	c_comp_cor_69	c_comp_cor_70	c_comp_cor_71	c_comp_cor_72	c_comp_cor_73	c_comp_cor_74	c_comp_cor_75	c_comp_cor_76	c_comp_cor_77	c_comp_cor_78	c_comp_cor_79	c_comp_cor_80	c_comp_cor_81	c_comp_cor_82	c_comp_cor_83	c_comp_cor_84	c_comp_cor_85	c_comp_cor_86	c_comp_cor_87	c_comp_cor_88	c_comp_cor_89	c_comp_cor_90	c_comp_cor_91	c_comp_cor_92	c_comp_cor_93	c_comp_cor_94	c_comp_cor_95	c_comp_cor_96	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
548.3651064732059	n/a	n/a	300704.2899973704	709.8163467531972	n/a	503839.2461180551	n/a	442.2042245203084	n/a	n/a	195544.5761836073	460.0498722842033	358.5374147589518	n/a	n/a	n/a	n/a	-0.089643472	0.0411094423	-0.0264776748	0.0845356104	-0.0491108765	0.0425424567	0.0387343666	-0.0335179363	0.0258835374	-0.0376379594	0.0746372413	-0.0424762136	0.0975880981	-0.0441874428	0.0135039839	-0.0069657599	-0.0206105189	0.0426202072	-0.0290158912	0.0834655548	-0.0706592893	0.0245495118	-0.1866338785	0.0639153127	-0.1342044802	0.006778167	-0.0313846467	0.1052341192	-0.0048787977	-0.0468817922	0.1951706386	-0.0480233768	0.0525296727	0.0378447476	-0.0472937308	0.0383498991	-0.0332753306	0.1272186321	-0.1080639765	0.0522371116	-0.1144236593	0.1261880711	-0.017619034	0.1119986891	-0.0805929965	0.0980088727	-0.0579802244	0.0232835459	-0.0148578832	0.0166854193	-0.0596750779	0.0084426753	0.0853341044	0.1247825025	-0.0320282702	0.030860514	0.1269897663	-0.0319754222	-0.0005536113	0.1382855296	0.0262536976	0.0434439145	-0.079595257	-0.0121628836	-0.0143451263	0.035180661	-0.0345949514	0.0598567028	-0.1609156648	0.0026450832	-0.0772777265	0.0079432873	-0.0337806538	0.0043949448	-0.0082924979	0.0443389888	-0.008131692	0.0966531181	-0.0167225423	0.0087443176	-0.026586902	0.0192927349	-0.0347296182	0.0606801951	-0.0827260832	0.0156324032	-0.0632020232	0.0508297219	-0.1177454499	-0.1178417627	0.017301543	-0.0527088306	0.0338520542	-0.0544556155	0.0676395403	0.0173982662	0.0463255207	-0.0303403728	0.0769693061	-0.0093941146	-0.1013110985	-0.0846351857	0.0550390841	0.0797754416	-0.0002432819	0.0126640007	-0.0192933607	0.0338311813	-0.0451779864	0.0538725722	-0.0502852981	0.0037277491	-0.0455912166	0.0128311657	-0.007841675	0.0104565377	-0.0197147682	0.0194830541	-0.03320878	0.1355061909	-0.1102392811	-0.0457669456	0.0035587988	-0.0732195677	0.067300625	-0.0671618063	0.1761579763	-0.019957281	0.0103022005	-0.0443579116	0.0151545772	-0.0752675742	0.0674666999	-0.0354963598	0.0015141724	0.0118556273	-0.0576785143	-0.010509121	0.0757468981	-0.0285627577	0.0003185403	-0.0140694776	0.0305420141	-0.0072918128	0.1116448959	-0.0114951565	0.0204218629	-0.165922975	0.0753150686	-0.0455402859	0.1124037354	-0.031480252	0.04160632	-0.1111170771	0.0484830558	-0.1309311753	0.0176173348	-0.0579083605	0.0250217483	-0.0075680657	0.0057756584	0.0546320544	-0.0975171034	0.0019212177	0.0431781291	-0.0374659145	0.1229630764	-0.0198431122	-0.0495736525	0.0400284374	0.0559812296	-0.0348000829	-0.0052056324	0.1279164378	-0.0587995525	-0.0610948318	0.0323131467	0.0936182793	-0.1211650278	-0.052809511	0.0453000939	0.0228564206	-0.0527419607	-0.0695001798	0.0522642985	-0.0880623294	-0.023493978	-0.0140358029	0.1301982647	0.046447837	-0.0635747255	-0.0034716299	-0.00968446	-0.0490663239	0.0443844301	-0.0211014217	-0.0406683274	0.0491917033	0.1886384593	-0.0019340037	-0.0134343604	-0.0279028611	-0.0192230474	0.0794685449	0.1132743128	-0.0069715578	-0.0190406185	0.032192388	0.0197429958	0.0113058409	0.0511318128	-0.0413155058	0.0833780316	0.0231536506	0.0168452241	0.0297674582	-0.064537552	-0.0419497436	0.0771500567	0.0476360088	-0.0243576004	-0.0416684764	-0.0739761871	0.0637022512	0.0309764957	0.0061040807	-0.0932914321	-0.0258253283	0.0608934146	0.0420356445	0.0585036314	-0.0738833058	-0.0770101168	0.0523068746	0.0801873447	-0.0950952335	-0.0253824677	-0.0022133406	0.0074250072	0.0087276197	0.037006748	0.1006275228	-0.0105527587	-0.008641523	-0.0747799444	-0.037880005	0.0671549064	0.0570496093	-0.0874481064	-0.0210018478	0.0402140263	0.0302520452	0.0362228663	-0.0290913768	-0.0186128126	-0.0243060005	0.0066672747	0.0321519704	0.034409207	0.1164786095	-0.0298291294	-0.0738601191	0.0338031446	0.014619401	0.0107567435	0.0016771877	0.0325910841	-0.0355643777	-0.0748213673	0.0437472038	0.0269567919	-0.0505772357	-0.0038767863	-0.0135371269	-0.0292974829	-0.0947500796	-0.0849905807	0.0480594873	-0.0972621542	0.0297970584	-0.0097444022	0.0142383369	-0.0027279102	0.0411363859	-0.083651467	0.0245569035	-0.0135496732	0.0219740132	0.0098200384	-0.0487687128	0.0264344364	-0.0266499452	0.0579389942	-0.0577353434	0.1870138168	-0.1026321818	0.0408529872	-0.0176286477	-0.0043890233	0.0746947749	-0.0365586155	0.0925940225	-0.0798681576	0.1459546975	-0.0064043874	0.1159054085	-0.0290864318	0.1099859673	-0.0116416878	0.084898338	-0.0224970972	0.0012959806	0.0518514824	-0.0799549893	0.0351996923	0.0085112964	-0.1164204863	-0.0002239401	0.0111785934	0.1852775047	0.0577437337	-0.0120157997	0.0065229823	-0.1045588441	0.0487954513	-0.0483778956	0.0847318399	-0.001382493	0.1278096055	-0.1368640398	0.0974199622	-0.0262349983	0.0853306345	-0.0415525929	0.0882485225	-0.0706570219	0.0504683602	-0.0633285466	0.0029435676	0.0704085817	-0.1128604309	0.0035771632	0.0290596623	-0.1314762377	0.075668405	-0.0312213639	-0.0328656562	0.0265578869	-0.0200356726	-0.0397075614	0.0469860801	0.0007509267	0.0169414959	-0.0076407468	-0.0483079186	0.0199480764	0.0894485865	-0.0298667257	0.0130580441	0.0929929754	-0.0394643077	0.0631126393	0.000294036	-0.0582100114	-0.0047071973	-0.0138674238	-0.0705543926	0.0902130819	-0.1419950146	-0.0163537147	-0.0326339676	-0.0557401887	0.0788814422	-0.108074012	0.0339721181	0.0461048418	0.0377415622	0.0300063794	-0.0135909151	-0.0154880287	-0.0772942328	-0.049866859	0.0375126697	-0.0393808662	-0.0214136569	0.0633342477	0.0304415381	0.036810765	-0.099708202	-0.0422558492	-0.0325625926	-0.0341100991	0.0788380677	-0.0636720422	-0.0066248577	-0.0779097908	0.0111650051	0.0535687631	0.0755037945	-0.0567389269	-0.0241398727	-0.0268213032	0.1201772034	0.0551317459	0.0406047448	-0.0479245682	-0.075679234	0.0652963561	0.0662380271	0.0448015766	-0.0231733015	-0.0532542621	0.0139417736	0.012464176	0.0439574869	0.025100423	-0.0753109023	-0.0603783373	0.0227398461	0.0396842996	0.033249403	0.0415491928	-0.0212359684	-0.1063454178	0.0231702977	0.026128467	0.0648112088	0.0130427629	-0.1018941683	-0.020309999	0.0386977543	0.0465279736	0.053544412	-0.0627885416	-0.012667868	-0.083974573	0.1088267616	0.0187369286	0.0209607538	0.0568352371	-0.0651238901	-0.0047844334	-0.1067675912	0.0081793326	0.0033519532	0.0530079674	0.0374961269	-0.0348009326	-0.0307818165	0.0376319856	0.0560634147	-0.0116107233	0.0317432597	-0.1136504796	0.0161649785	-0.0109016506	0.0839594522	-0.0323713682	0.0332689405	-0.0027471818	0.0346251595	-0.011277555	0.0754407915	0.0152876413	-0.011539881	0.0660387792	-0.0260955222	0.0322276477	-0.0462462902	0.047266139	-0.0474541769	0.0528149487	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	-0.0290425	n/a	n/a	0.0008434668062499	-0.0419109	n/a	0.00175652353881	n/a	-0.0525601	n/a	0.0027625641120099	n/a	-0.000112062	n/a	1.2557891844e-08	n/a	-0.000382456	n/a	1.46272591936e-07	n/a	7.06596e-05	n/a	4.99277907216e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545.2173458989648	-3.1477605742410333	9.90839663274624	297261.95426911145	704.56814362504	-5.248203128157229	496416.2690112349	27.543636074399323	442.2694310843176	0.0652065640092018	0.0042518959898861	195602.249671646	459.8843388912045	353.1857765415724	1.069007	44.834251	0.0396051	0.0185619	-0.0906712462	0.0424497426	-0.0323866557	0.0827735139	-0.0811342237	0.049579796	0.0007652212	-0.0561442001	0.0029241143	0.0040436267	0.081197589	-0.0747088665	-0.0666016458	-0.0683323508	0.0704085822	0.0857277827	-0.073983473	-0.0945861147	0.0045287071	0.0750488178	-0.0374016829	0.0525067896	-0.1005549315	0.0366966846	-0.0940044416	0.0019649034	-0.002300673	0.0122585934	0.0478374569	-0.0079081395	0.065511396	-0.086498104	-0.0046234555	-0.0052210391	-0.0216907816	0.0082081833	0.0284387962	0.1675763359	-0.0952743943	-0.0159689528	0.0213645578	0.0111748027	0.1237130756	0.0680102747	0.017498062	0.0060335973	-0.062407607	0.0395593374	0.0168538382	0.0211337509	0.0316031332	-0.062790222	-0.002288752	0.0243227125	-0.0519464531	-0.0370239882	-0.0115010465	-0.0496531843	-0.007746924	-0.0182012429	-0.0634633793	0.0430810249	-0.1206736033	0.024226344	0.0306526837	0.0998675087	-0.0278983186	-0.0802963869	-0.0610605304	-0.0164947538	0.0236531184	-0.0142040672	-0.0470876152	-0.0187443986	-0.0589180441	0.007954227	0.0690803644	-0.0044162021	0.0893384408	-0.0556216821	-0.004270508	-0.0283629321	0.0312281702	0.0251407495	0.0841311366	0.0441451036	0.0707585445	-0.0642113497	0.0370796636	0.0049575527	-0.0177711292	-0.0299875362	-0.0015743699	-0.0480946679	-0.0109694022	-0.0083606591	0.0789072537	-0.0580195748	-0.0886159719	-0.0191271621	0.0045917309	-0.082515627	0.065794473	0.0905528797	-0.0132941129	0.0463849404	-0.0424325424	0.0062898426	0.0455800316	0.0569467879	-0.07082592	0.0340610892	-0.0981528881	-0.0026097427	0.004578691	-0.0650025268	-0.0130425231	-0.0294440639	-0.0769864786	0.1245659077	-0.06373523	-0.0056626501	-0.003814545	-0.0991121423	0.0658439046	-0.1553989446	0.1649328741	0.061609911	-0.0175909229	-0.0809456567	0.0319070034	-0.018062872	-0.0151582278	-0.1201196778	0.0531503793	-0.0357263392	-0.0616577418	0.0501823749	0.1434796817	-0.0439607138	-0.0095260327	-0.0078530931	0.0078652532	0.090644589	0.0810024306	-0.1071583784	-0.0296215555	-0.0685263924	0.0874231074	0.0874824693	-0.0108003306	-0.1679606419	0.0927390454	-0.0470529925	0.1007010401	-0.0238441408	-0.0308293032	-0.0978177902	-0.0356455221	0.1104362523	0.0295632507	-0.0317036157	-0.0372461872	0.1258062514	-0.0074778486	0.0624746513	0.0438365083	0.0129548072	0.0207516737	-0.0645945938	-0.006549701	0.0170303534	-0.0016705859	-0.0305939781	-0.121893856	0.1426692566	-0.007323104	-0.0394804819	-0.0127370216	0.0098028829	0.0676995244	-0.0156812141	0.060547339	-0.0154717063	-0.042373829	0.0079528484	0.0551475429	-0.1035649628	0.0109441871	0.0566701732	-0.0552151413	-0.0067325082	0.0832814537	-0.0282651657	0.0012999295	0.0367485566	-0.0399287388	-0.0295872956	-0.053446568	0.0682098208	0.0469534147	0.0067110546	0.0094141005	-0.0240937031	0.1100863386	-0.0801168744	0.0662245624	0.0580352927	-0.0185087741	0.1184974628	0.0034986584	-0.0538756934	-0.0353206446	0.0211904847	-0.1140969263	0.0229982664	0.0946206666	0.0221982888	0.0837907118	-0.0467500795	-0.0822201291	0.1146822821	0.0704812482	0.0523025746	-0.0361640101	0.0683666651	0.0307781957	-0.0300883946	0.0783894088	0.0092270822	-0.0153760331	0.0215510017	0.0313743125	-0.0146492617	0.0074335939	0.0617638691	-0.0256917795	0.0093319416	-0.0464973413	-0.0076265238	0.0094656265	0.0050742892	-0.0448920255	-0.0135756512	-0.0962504348	-0.0009393218	0.0012145457	-0.0461217169	0.0920512444	-0.0057906576	-0.1308229707	0.0700242575	-0.0918611013	0.0683909047	-0.0448555186	-0.0685002786	0.0632698483	-0.0047933449	-0.0064900581	0.0108236139	0.0914309636	-0.0141255813	-0.013308708	0.0195407226	0.0471469957	0.0092158966	-0.0386407529	-0.0757949586	0.0134554425	-0.03027306	-0.0955500987	0.0078461475	0.0350325531	0.0263868406	0.0095017057	0.0936765418	-0.0797624069	0.056935274	-0.1098380426	0.0619151009	-0.0178860244	-0.0163397341	0.0296400976	-0.0398563835	-0.0273260322	0.0070837668	-0.0451056064	0.0770594894	-0.0505763989	-0.0385785373	-0.0350704419	-0.0668465711	0.1029072932	-0.0521934598	0.1630275377	-0.0063813394	0.0651943172	-0.027088795	0.030668255	0.1090167162	-0.0225238972	0.0953688701	-0.0638286607	0.102884527	-0.1059498417	0.1442978246	-0.0962665348	0.0358617951	0.062857904	0.0863477966	-0.079897285	0.0303384311	-0.0218585779	-0.1368612625	0.0154207576	0.0584436396	-0.0681232499	0.0565543575	0.043815119	0.0617108367	-0.095608977	-0.0650121336	0.0776680192	-0.1138326903	0.0945420353	-0.044490282	-0.042760262	0.0860710861	0.1334718228	-0.0820473758	0.1047387058	-0.0611147929	0.0298441387	0.0048987519	-0.1067779268	0.0310303049	0.0532650067	-0.0699747536	0.0151225552	-0.0326176492	0.0169557921	-0.0980260212	-0.0031388835	0.018409205	-0.1455974071	0.0020991771	-0.0058223013	0.0626502487	-0.0067251304	0.0523126563	0.0700113756	-0.0222497684	-0.0209854806	-0.056324102	0.0564159044	0.0777857107	-0.0993501017	0.0484005021	0.0198249038	0.0546282996	-0.0002539771	-0.0653550946	-0.0130455473	0.0122813492	0.0417176435	-0.0477750351	0.0291733062	0.0286837916	0.0361935727	-0.0209305091	0.0755475171	0.0348456378	0.0168142766	0.0064607783	-0.020355642	0.0727038085	-0.0689125985	0.0578282009	0.0227718859	-0.0021734013	0.0209939247	-0.0209046516	0.0073173712	0.0643710678	-0.0261446122	-0.0064650874	0.067016071	-0.0575722492	-0.0341847582	-0.0921090373	0.1038081617	0.1592616115	-0.0298678296	0.0622681101	0.0443155116	0.0401395339	-0.0453657321	0.0202552225	-0.0074768441	-0.0482266677	0.0274314556	-0.0002704106	-0.0601096961	-0.0341787508	-0.1142257109	-0.02270446	0.0677361706	-0.0218133963	-0.0200968711	0.0519004341	-0.0564544692	0.0171425728	-0.0113615635	0.0070113573	-0.0349820603	0.0058991273	0.0801543897	-0.0376049782	0.1100224712	-0.0170131411	0.0225304032	0.0830500573	0.0322841655	0.0837946456	-0.0703869458	-0.0371240618	-0.0583776643	-0.0158917781	-0.078104623	0.0234891657	-0.0976845005	0.0099642343	-0.095996522	-0.1106866565	-0.0418475625	-0.0050095071	-0.1101991912	-0.0181013685	0.0181284793	-0.0026397599	0.0159491659	0.0466116206	0.0966737906	0.0518884387	-0.0075793863	-0.0437538466	-0.0113492878	-0.0004569882	-0.0293205368	0.0576215198	0.070263101	-0.0341333085	-0.0134643546	-0.0870948449	-0.0151170312	-0.0523843406	0.0622074061	-0.0255996215	-0.023845856	0.0379038706	0.0245342276	-0.0059914874	0.0491953304	0.0453654765	-0.023541359	0.0486477326	-0.0390411897	-0.0017950946	-0.0147887732	0.0463631756	-0.0372775002	0.042346531	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	-0.0225338	0.0065086999999999	4.236317568999999e-05	0.00050777214244	-0.0287357	0.0131752	0.0008257404544899	0.00017358589504	-0.0474421	0.0051179999999999	0.00225075285241	2.6193923999999972e-05	7.253189999999998e-05	0.0001845938999999	5.260876517609997e-09	3.407490791720999e-08	-0.000309496	7.296e-05	9.578777401600001e-08	5.323161600000001e-09	3.21495e-05	-3.85101e-05	1.03359035025e-09	1.48302780201e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
