global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	w_comp_cor_176	w_comp_cor_177	w_comp_cor_178	w_comp_cor_179	w_comp_cor_180	w_comp_cor_181	w_comp_cor_182	w_comp_cor_183	w_comp_cor_184	w_comp_cor_185	w_comp_cor_186	w_comp_cor_187	w_comp_cor_188	w_comp_cor_189	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	a_comp_cor_179	a_comp_cor_180	a_comp_cor_181	a_comp_cor_182	a_comp_cor_183	a_comp_cor_184	a_comp_cor_185	a_comp_cor_186	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
579.6647396317243	n/a	n/a	336011.2103723147	759.7920242176707	n/a	n/a	577283.9200647855	431.387169062583	n/a	n/a	186094.88963182957	446.03900320401874	484.6403932774209	n/a	n/a	n/a	n/a	0.1628877106	-0.0392994854	0.0135431399	-0.0277537847	0.0575964658	-0.0338009177	0.0365129499	-0.0470860752	0.0415188141	-0.0225444648	0.0215608058	-0.060385509	0.0251842048	-0.0735669727	0.0775406931	-0.0884214826	0.0389950998	-0.0029424687	0.1447967905	-0.0727108614	0.0461831268	-0.0057954582	0.0669716705	-0.0556439008	0.0027437123	-0.0490231169	0.0876006145	-0.3660030207	0.0038174477	-0.0647938692	0.0695070741	-0.0531407937	0.1685728824	-0.0285345522	0.0938404935	-0.0198093168	0.1210360792	0.1223974745	-0.0353427272	-0.04751606	0.1563470662	0.1505187366	-0.0756316506	-0.0146047441	0.0869536908	-0.0434278237	0.1022891078	-0.0871848321	0.1041001459	-0.0953116018	0.0410162194	-0.0433936549	0.0180181759	-0.0061656839	0.0380682631	-0.0210470975	0.0820787315	-0.0769007391	0.0818494396	-0.0228549537	0.014172942	-0.1097663408	-0.0104475502	0.1353241309	-0.0249777462	0.0753356078	-0.0605534011	0.1215702222	-0.0235440238	0.0431605585	-0.0030223885	0.0153246547	-0.0142077345	-0.0576309326	0.0330991253	-0.0061025691	0.020067793	-0.0606118018	0.067408152	-0.0280924226	0.0257157334	-0.025449117	0.0089739335	-0.0473628629	-0.0099316475	-0.0907276872	0.0432151578	-0.0522249174	0.0091979647	-0.0713531035	0.0606968337	-0.0551943769	0.0302640178	-0.0103014936	0.0009831007	-0.0452386902	-0.0010577398	0.1151527852	-0.0345927364	0.0424228202	0.0561009774	-0.1049412928	0.020420841	0.0090994365	0.0615965684	0.049934336	-0.0209578043	0.0426324658	-0.0469047764	0.0492613162	-0.0076000774	0.0492827738	-0.0139627909	0.0437373405	-0.0092563818	0.0349528983	-0.0725445925	0.0325006041	-0.0012313236	0.0106528821	-0.0234318304	0.0035540399	-0.0257674237	0.0211892245	-0.0149629692	0.006532105	0.0262894117	-0.0313055851	0.0287994733	0.0427466426	-0.0784309309	0.0192293178	-0.0533266715	0.0047790944	0.0298511891	-0.0812080889	-0.0389020237	0.0772936338	-0.0117706308	-0.0772066549	0.0200683198	0.0026346487	-0.0131100732	0.0486134688	0.0129652525	0.0054967087	-0.0450696557	-0.0651713751	0.0280888085	0.032268105	-0.0260162417	-0.0256141502	0.062969247	0.0222361623	-0.0173160836	-0.0679690748	0.0011018249	0.0183171089	-0.009641726	-0.0315886782	0.0176976251	0.0393504939	0.0518329483	-0.0257879487	-0.0012065158	-0.0344378357	0.0858882299	0.041460577	-0.0957088616	-0.0250429782	-0.0835526766	0.0447550202	0.026786923	0.0304091281	0.0445603254	-0.0649258798	-0.0838305738	0.0002070149	0.0105121907	0.0604745532	-0.0226699485	-0.0443787639	-0.0101814946	0.101480936	-0.0179320442	-0.0347804295	-0.0558227504	0.0336225871	0.0586271776	0.0342881243	0.0155472934	-0.0908471395	-0.0122126953	0.0687150132	0.0379935395	0.0027255129	0.0597988015	-0.0731920144	-0.0328127269	-0.0038259658	-0.0311089561	0.0187702165	0.0729937714	-0.0512650746	-0.0244899426	-0.0611161757	-0.0446988118	0.0277213868	0.059771383	0.0438094208	-0.0388435324	-0.0434931081	-0.0251994402	0.0239337125	0.000310281	0.0408853113	0.0558914146	-0.0777389406	-0.0317340344	-0.0618379529	-0.0722022843	0.0229191027	0.0877049571	-0.0541404108	-0.0213797488	-0.021253958	-0.0345177762	0.0235375879	0.068774304	-0.0038229585	-0.0206167244	-0.0351278652	-0.0337507828	0.0457359526	0.0514468318	0.0200046813	0.0052645145	0.0239721916	-0.047873632	-0.0228872562	-0.007112247	0.0207229061	0.017998225	0.0066739651	0.0659929753	-0.0007743566	-0.0524674229	-0.0468674376	0.0088898923	0.0891343518	0.004360254	0.0186122505	0.0137786983	-0.0527142955	0.0391054484	0.0671801203	-0.0984186186	0.1474328574	-0.0100764449	0.1021673515	-0.0121427162	0.0170380428	-0.0576105291	0.0555788804	-0.0083045128	3.6749e-05	-0.0159965496	0.0018413538	-0.0411689027	0.006285063	-0.0564543322	0.0745557408	-0.0116919026	0.0786674783	-0.0027916853	0.084344802	0.0462527678	-0.0028347435	0.0393928584	-0.0379004766	0.0143210064	-0.0018674132	0.0008896535	-0.0783935468	0.0138107253	-0.0434110615	0.0110125593	-0.0143043052	0.113965542	-0.0018408689	-0.0135666105	0.1146360289	-0.0716967947	0.0573367065	-0.127161819	-0.0060315792	0.1268617201	-0.0523773312	-0.0124976617	-0.0475476936	0.0841814984	-0.1076418922	-0.0364579128	-0.041066218	0.0879566861	-0.0020289149	0.0061816915	-0.0246990149	0.0391406781	-0.0709156721	0.0025239626	-0.0117782949	0.0512230569	-0.0631960929	0.0790592088	-0.0368482338	0.0948765036	-0.0189894198	0.0724635072	-0.0316000813	0.1067229832	-0.028475233	0.0400811814	-0.0399695539	0.0325127043	0.0176061437	-0.0697592083	0.0389856168	0.0129443311	-0.0465419018	0.0643420625	0.0521051528	-0.0557974859	0.0324228358	0.0117156054	-0.0157326419	-0.015544907	0.0610780661	-0.0576493951	0.024031495	0.0626585177	-0.0222102955	-0.007563718	-0.0104678854	0.10954156	0.0021167506	0.0029658067	0.0017916058	0.1282977215	-0.0535133646	0.0187227223	-0.0467066483	-0.0071871438	-0.010514854	-0.0059894147	0.0213292679	0.00300645	0.0523548595	-0.0075070432	-0.0451084944	0.0386884737	0.055049824	-0.0341091711	-0.0015506876	-0.0212098442	0.0305899624	0.0258985682	0.0282900028	0.0114455184	-0.088721752	0.0885014107	0.098567438	0.0761298426	-0.1160612813	0.0755139955	0.0221573462	0.0039277512	0.0750399558	-0.0069721971	-0.0226507913	-0.0056480365	-0.0316786024	0.0101144699	0.0476872466	0.0033267125	-0.0211405135	-0.0137727613	-0.0526948707	0.0390608238	0.0302454639	-0.0209270194	-0.0021389657	-0.0179587726	-0.0070722049	-0.007936646	0.0337675879	0.0342577353	0.0234001476	-0.010052807	-0.0815873917	-0.02961083	0.113162538	0.0280407477	0.0230856919	0.0078394945	0.0165061454	-0.0543465059	-0.0054476604	-0.0466351432	0.0187663484	0.0488439673	0.0296667208	-0.0094898037	-0.0206366211	-0.0687407073	-0.0067825169	0.1007264361	0.0920648144	-0.0342559103	-0.029746443	-0.0262571524	-0.0433922852	0.1022077698	0.0734346686	0.0578477795	0.0404282068	-0.0401998178	-0.0517004659	-0.0420673668	0.095328098	0.0025527723	-0.0445979491	-0.0225597615	-0.0043453001	-0.0187997455	-0.0233541226	-0.0195623108	0.0542893685	0.0402703193	0.0390378097	0.023457679	-0.0065228471	0.0744610152	-0.0039588943	0.0793915156	-0.0937793556	0.0075895588	-0.0174547317	0.0133781119	-0.0929089236	0.0626332799	-0.0099127934	-0.0314290715	0.0780144305	-0.0334251633	0.0254774006	-0.0621665231	0.0445165219	-0.0618375853	0.0595277425	-0.0801699153	0.0434526647	-0.082358788	0.0120525083	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	0.0140678	n/a	0.00019790299684	n/a	-0.0267017	n/a	n/a	0.0007129807828899	0.00353964	n/a	n/a	1.25290513296e-05	0.00010444	n/a	n/a	1.09077136e-08	-0.000573222	n/a	n/a	3.28583461284e-07	6.84172e-05	n/a	4.6809132558400005e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577.9263963034618	-1.738343328262431	3.021837526914506	333998.91954430606	745.6865697922391	-14.105454425431615	198.9638445479284	556048.4603685158	431.2870840733616	-0.1000849892213864	0.010017005067445	186008.54888850288	445.1548456311829	463.8154734115837	1.130415	48.890514	0.0106000920099999	0.00525875	0.127979087	-0.0448008934	0.0295577374	-0.0439718633	-0.006430236	0.0752075138	0.0379370542	-0.0258929577	0.0764469935	-0.0198389103	-0.0175999849	-0.039151565	-0.0561785875	0.1231788731	0.0577632961	-0.0032727385	0.0457823008	0.0038934729	0.0481052483	0.0260046845	-0.0613740764	-0.0145648018	0.0600039946	-0.0291769214	-0.027985345	0.0348012633	-0.066970525	-0.10651459	-0.0018367634	-0.1230976546	0.0058941305	-0.0410207584	0.0177533965	0.0300633572	0.1504055791	-0.030578363	0.0744645187	0.0475095952	0.0305979234	-0.0277330799	0.0561675439	0.1354656556	-0.0469458662	-0.089924833	0.1137656159	0.0225040817	0.089125083	-0.0252576667	0.0334014256	-0.0990857114	0.0711316682	-0.0036744984	0.0080885567	0.1007832356	-0.0197902584	0.0642480304	0.0160649105	0.0185253525	0.0458071589	-0.0747021121	0.0112917073	0.0414939265	0.0753151323	0.135051165	-0.0207165339	0.0015689644	-0.1046202483	0.0505313184	0.0378744773	-0.0703807684	-0.0250437621	0.0608951152	-0.0300709991	-0.0155265282	-0.0056588616	0.0660195554	0.0268738561	-0.0462569018	0.0154272398	0.0456128749	0.0417333375	-0.0541492591	0.0295154451	-0.1088751588	-0.0214139814	-0.0309264314	0.0224204769	-0.0175549464	-0.031522332	-0.088544904	0.0448529888	-0.0932781203	0.0535614225	0.0395818742	0.032190618	-0.020597418	-0.0131609154	-0.0399184127	-0.0850478678	0.0358929907	-0.0021207432	0.0090489048	0.0191786162	-0.0483797557	0.0448148514	0.0207310686	-0.0538270038	0.039765665	-0.0529611836	0.0054380877	-0.0203976084	0.0327581309	-0.0082127285	0.007749776	-0.0192985159	0.0669567967	0.0057925675	0.0067385699	0.0558086933	-0.0318098519	-0.0567614573	-0.0605008268	-0.0309056596	-0.0470198528	0.0045042665	0.0038541193	0.0672761006	-0.0023953129	-0.0742609035	0.1137661551	-0.0233236607	0.0307454893	-0.078637471	-0.0124672148	0.0376063313	0.0075469472	-0.0137547244	0.0279605398	0.0035108386	0.0454733726	-0.0170175064	0.0062362425	-0.0388867683	0.0950347893	0.0150306717	0.038746632	0.0252602586	-0.0622475879	-0.0049016686	0.0853108673	-0.0501489956	-0.0852133763	0.0364909731	0.006955723	-0.048285842	-0.0381025621	0.0043583494	-0.0136160337	-0.0050165097	-0.0474509912	-0.005000874	0.0060402246	0.0904931023	-0.0142209761	-0.1643540425	-0.0428019824	-0.0315133239	-0.0825840009	-0.0631794847	-0.002945974	-0.0893291667	0.0293836519	0.0570681629	0.0600641146	0.027287991	0.0618824183	-0.0221751256	-0.0153301602	0.0513708841	0.0400952395	-0.0059027306	-0.0334059469	-0.0340727572	0.0035537493	-0.0427536525	0.0281523941	-0.0564998828	-0.0047081496	0.0749644545	0.0704492688	0.0635752967	-0.0686478384	0.0304494318	0.0721400822	0.0263906841	-0.0543177743	0.0297254988	0.0591241321	0.0288596163	-0.0326940662	-0.0730163489	-0.0204259975	-0.0317019508	-0.0167844864	0.0025940725	0.0296632602	0.026368222	0.0541586374	-0.0180792139	-0.016910789	-0.0053580872	0.0163369923	0.0300692671	-0.0426427812	0.011485271	0.0011617122	0.0352628595	-0.100287041	-0.0330797771	-0.0667537992	-0.0059139937	0.0239148519	-0.0535664438	-0.0051708942	-0.0390573597	0.0879175344	0.0239690742	-0.0134099148	0.0262552394	0.0405750403	-0.0048297392	-0.0912974123	0.0023996311	0.0706486087	0.0207560346	0.0731842275	-0.0573846804	-0.0099830602	-0.0166830978	-0.0339744657	-0.0045585432	0.008351088	-0.0710749524	-0.0110213081	-0.0178009774	0.0750669344	0.0140445558	0.0872660882	0.0423391647	0.0252645584	0.0159111167	0.0130340503	0.0053327545	-0.0021565935	0.0712830779	0.0772925611	-0.108705512	-0.0120313519	-0.015464812	0.1252732518	-0.0400289312	-0.0564403252	0.0025625469	0.0673052743	0.0189673466	-0.0609810493	0.036164738	0.0380931162	0.0232715273	0.0097124554	-0.065138255	-0.0150104885	0.009742078	0.0836256643	-0.0577683321	0.0430210098	-0.0525462	0.0220379943	-0.0031754028	-0.044101153	0.0188761154	-0.0225622806	-0.0276524478	-0.0600730362	0.000551988	-0.0979624301	0.0353605103	0.007260526	0.0367797843	0.0880023983	-0.0291479106	0.0589498856	0.0481249161	0.1105211439	-0.0559241493	0.0194219915	0.0894148757	0.013260502	-0.0222496365	-0.05034941	0.0398585785	-0.0747216614	-0.0786490333	-0.0308817515	-0.021576279	-0.0388920925	-0.0006905277	0.0280234201	0.0390755686	-0.0579358747	0.0473702131	-0.022091213	0.0156535364	-0.0227004355	0.0247835275	0.0351974496	0.0135808253	-0.0557483886	0.1197050404	-0.070359746	0.0439676215	0.1098994517	-0.0279728469	-0.0255497571	0.0622300157	0.1038518279	-0.0200325149	0.0053699457	-0.0097776828	0.0290789897	0.0053937989	0.0286682194	-0.0441316436	0.0258838003	-0.0191646884	-0.0010384196	-0.0580200116	0.0619568079	-0.0140738226	0.0623235085	-0.0707667892	-0.0176314087	0.0135914086	-0.0068575915	0.1140787608	0.0413076198	0.0592895766	-0.0228964491	-0.020902599	0.0671315587	-0.0677615883	0.0296898182	-0.0384468861	-0.0198136529	-0.0042434811	-0.0327592913	0.0995341173	0.0159249273	-0.0363780266	-0.0989853525	-0.0084960814	0.0959147398	-0.0264944974	-0.0342649405	-0.0332706344	0.0326862945	0.0433046486	0.0997564642	0.0166857007	-0.0431328511	0.0711775025	0.0544660012	-0.0031163079	-0.0435143537	0.0393961375	-0.0004163989	-0.017571334	0.0248285603	0.0373878104	0.05351467	-0.030992285	-0.0456759781	-0.0490841819	0.0270087221	0.064561066	-0.0255031784	0.0592638701	-0.0127070644	0.0001495703	-0.0610599753	0.0467182511	0.0174594167	0.0030349911	0.0895148146	-0.03022642	0.0381143013	0.0441924913	-0.0713794544	0.0274977203	-0.041658269	0.0118230137	-0.028788343	-0.0917151033	0.0360947214	-0.0146548211	0.0175478522	0.0020293616	-0.0919663738	-0.005689645	0.023170271	-0.0092328897	0.0756728958	0.0568822505	-0.0065484834	0.0667019237	-0.0079599948	-0.0218778683	0.0294021374	-0.0092264738	-0.0173507582	-0.0217038841	-0.0985918307	0.0027943078	-0.0692001754	0.0399827364	0.0087033456	0.0674327307	-0.0123960837	-0.0319804523	0.0174918973	-0.0847007283	0.0255080651	0.0478541028	-0.0263009214	0.0407343135	0.0181427137	-0.0294095328	-0.0191385503	0.054892168	-0.0172806799	0.0605667592	-0.0122113341	0.0971366406	0.0341518377	0.05957929	-0.120723553	-0.0415288144	-0.0014615503	-0.0460483666	-0.0482499162	-0.0280575977	0.0451620798	-0.013556953	0.0363804262	-0.0672769362	0.0915550082	-0.0129281025	-0.0054196591	0.0088618323	0.0009141375	-0.0403589925	0.0458743297	-0.095170197	0.0616470616	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	0.0133494	-0.0007183999999999	0.00017820648036	5.160985599999989e-07	-0.0232771	0.0034246	1.172788516e-05	0.0005418233844099	-9.827010000000002e-06	-0.00354946701	1.2598716055078342e-05	9.657012554010003e-11	0.000130305	2.5865e-05	6.689982249999997e-10	1.6979393024999998e-08	-0.00056213	1.109199999999998e-05	1.2303246399999955e-10	3.159901369e-07	8.96127e-05	2.11955e-05	8.030436001290001e-09	4.4924922024999985e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
