global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	w_comp_cor_176	w_comp_cor_177	w_comp_cor_178	w_comp_cor_179	w_comp_cor_180	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
569.3510132899595	n/a	n/a	324160.57633430365	662.3849098322023	n/a	n/a	438753.7687734148	407.8832351536485	n/a	n/a	166368.73351940652	414.1565833138919	553.0908987192348	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00708604	n/a	5.02119628816e-05	n/a	0.0608179	n/a	n/a	0.00369881696041	0.0139458	n/a	n/a	0.00019448533764	6.43399e-05	n/a	n/a	4.13962273201e-09	0.000669564	n/a	n/a	4.48315950096e-07	-0.000662906	n/a	4.39444364836e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
568.3220498906911	-1.0289633992683775	1.0587656770339346	322989.9523919572	661.4987078084896	-0.8862020237127126	0.7853540268325072	437580.5404323015	407.4803477037449	-0.4028874499036305	0.1623182972898504	166040.23376476482	413.5746284474241	599.3719263557264	2.00399	100.160316	0.076402445	0.0435569	-0.0108063644	0.0219949647	-0.0497539983	0.0108150283	-0.0745553422	-0.0137229324	0.0233898977	0.0295713402	-0.0272752753	0.0456874538	0.0159829169	-0.066252427	0.0080001373	-0.0412126432	0.0003220438	-0.0013871361	0.0115789424	-0.0169718215	0.0432001612	-0.0559780435	-0.0065266769	0.0642470542	-0.0961663701	0.0997108732	-0.0153213631	0.0629716339	-0.0514125905	0.0083301185	-0.0445529521	0.0236000232	-0.0157485928	0.0219670639	-0.0337735135	0.0365430761	-0.0065842006	-0.0467251076	0.0237315882	-0.0136590188	-0.0193771855	0.083364014	0.0449539346	-0.057526671	-0.0549350141	0.0237572267	0.0154882467	-0.0636271236	0.0619221349	-0.0223830507	0.0493356621	-0.057777375	0.0292406076	-0.1137873715	0.0056144787	-0.0744946172	-0.0115494663	0.0171427943	-0.004043836	0.007279647	-0.0034459558	0.0625426604	-0.0609101271	0.0775376209	-0.0414443823	0.0029132841	-0.0058385446	0.0273901254	-0.0443156425	-0.0071843269	0.0087453206	-0.0099541583	0.057073388	-0.0227353271	0.0142069803	-0.0369813741	0.047235785	-0.0940619479	0.0563873781	-0.0454990331	0.0449371106	-0.0133348149	0.0586408702	-0.0163311268	0.0528674716	-0.0515471785	0.1540842131	-0.0484055686	0.1090988096	-0.035979813	0.0071739588	-0.1315994208	0.095010785	-0.02382338	-0.0278972504	-0.0283218786	0.0582716745	0.0089952204	-0.0694291667	0.0314009542	0.0331291221	0.0649788064	-0.0935811235	0.0269588862	-0.0120959313	0.0377286959	-0.0019235995	0.0428198794	-0.0965010839	0.0380079696	-0.078002207	0.028902113	-0.0475403309	0.1125684337	-0.0080477582	0.0369308421	-0.0046186862	0.0119371909	-0.0727756927	0.0025485503	-0.0084479284	-0.0845329775	0.0102405146	-0.0107870197	-0.012462245	0.1551781179	-0.0098056123	0.010466069	0.0031587209	0.0461812337	-0.0381270716	0.0146045588	0.1248094546	-0.0869404807	0.0039777978	0.067172317	-0.0852348293	0.0168936597	0.0400253923	0.0833846575	-0.0452567837	-0.0589822689	-0.0709153121	0.1588827942	-0.0604928997	-0.0283804111	0.0332697752	0.0753150298	-0.1226674266	-0.051732004	0.0528953855	0.0720659754	-0.0286291145	-0.030128125	-0.046001072	-0.0200636414	0.0731322234	0.0109365118	-0.0489041691	0.059243702	0.0876651503	-0.017855252	-0.0225292355	-0.0588304933	0.0574365641	0.0014381448	0.0027017118	0.0926845757	-0.096586453	0.0350320773	0.0019114776	0.0010049031	0.0595871127	-0.1101569276	-0.0312266304	-0.0201961362	0.0325078702	0.0735757738	0.0212995487	-0.0263860867	-0.0270460072	-0.0146549267	0.0153030902	0.0489546494	0.0423906054	-0.1043686121	0.0132384304	0.0152404168	0.0567627995	-0.0323346701	-0.0593034035	-0.0359413829	0.0284361276	0.024531582	0.0172358723	0.0024652451	-0.0158449947	-0.0350606857	-0.0229442385	-0.0513661236	0.025544183	0.0785845013	-0.0044702688	-0.059762691	-0.086268166	0.0928380113	0.0090728227	-0.0262180815	-0.0637872125	-0.0454102777	-0.0011141989	0.0649324476	0.0535263159	-0.002038787	-0.0085120922	-0.0105411014	-0.0216592028	-0.0086550708	-0.033351482	0.0413752068	0.073745268	-0.1204831901	-0.0780571537	0.0090955488	0.0109563176	0.0121950917	0.0362173758	-0.0227301167	-0.0006879863	-0.000983026	-0.0119154001	0.0287687025	0.0046404045	0.020898771	0.0286167536	-0.0627366929	-0.0288504775	-0.0101940983	0.0217851048	0.0025072473	-0.0053460554	0.0786200924	-0.0026845621	0.022342504	-0.0666085251	0.0105753665	-0.008786648	0.059012274	-0.0117431545	0.017155814	0.0431503884	-0.0119264505	0.0204197846	-0.0349986899	0.0677702594	-0.0241885982	0.0045358984	-0.0579267459	0.0442603969	-0.0105087228	0.0189223638	-0.0168463678	-0.0268462862	0.0438671425	-0.0504944366	0.0237408065	-0.0754915934	0.0222429225	-0.0311553122	0.1126518855	-0.0002395762	0.0967049827	-0.0967938682	0.0905496896	-0.0874798387	0.0484570588	-0.0068066088	-0.109512234	0.0572573137	-0.0975498616	0.0762526171	0.0841775874	-0.0509590662	-0.0117032092	-0.022605388	-0.0100102528	0.0128362015	-0.0590651154	0.019240176	-0.0231454895	0.0706238214	-0.0086693955	0.11662818	-0.0238389437	0.0056302598	-0.0524390026	0.0261685173	-0.0317571434	0.1208426063	-0.0704184263	0.1159626311	-0.0463130192	0.0746063097	-0.064221158	0.0242242258	-0.0305412302	-0.0440132663	0.0400712001	-0.0178274845	-0.0009206197	0.1098087963	-0.0091945609	-0.0476519092	0.0497396533	-0.0467434673	-0.0701391665	0.1068707672	-0.0434017463	-0.1224400416	0.0032035824	0.0426192286	-0.0412721214	-0.0737716265	0.0490135309	0.0360797153	0.0101513331	-0.0640697042	0.0561812569	0.0276082625	0.0176632139	-0.1111760341	-0.1040310214	0.1477852754	-0.0762921186	-0.0070207953	-0.0296812735	0.0620713525	0.0163319671	0.0297125896	-0.149292807	0.0197364744	0.0448160913	0.0060377431	-0.0668745664	-0.0201424782	-0.0772188642	0.0072278746	0.0618010272	-0.0448990707	-0.0067604047	-0.0447830732	0.0620182214	0.0306704511	0.0440644722	0.0526033103	-0.0570679364	-0.0042326214	0.0049087481	0.0602720991	0.080184239	-0.0244868185	-0.1170734835	0.0026425138	0.0123668274	0.0144257108	-0.0558818314	-0.0336935537	-0.0711527491	0.0247636312	0.0619470995	0.0165624085	-0.0676117546	-0.0199827508	0.0425863086	0.0156943352	0.0165148108	0.0107958543	-0.0051250031	-0.0293015815	-0.0481497361	0.0132704414	0.0680032606	-0.0719990858	-0.0312711507	-0.0228888981	-0.0111832795	0.0145293427	0.0756999138	0.0077098808	-0.0443208543	-0.015897374	-0.0407454934	0.0478512191	0.0506434578	0.0336588134	0.0383272148	-0.0094211518	-0.0480200933	-0.0451603368	-0.0626238665	0.0431743535	0.1111820803	0.0281495789	-0.0341479035	-0.1344864939	0.0044338411	0.0146505859	0.0677331637	0.0133544785	-0.0113932555	-0.0646092658	-0.0055197738	0.0875362223	0.0023669235	0.0015125002	0.0037826057	-0.0078252084	0.0180128141	0.0405582072	-0.0509562764	0.0175687287	-0.0454525198	0.0052347019	-0.0337796953	0.0697228455	-0.0191657076	3.36317e-05	0.0332478981	-0.0064008197	0.0530905358	-0.0181345648	0.0122627277	-0.0552262041	0.0019999275	-0.0415196148	0.1042426843	-0.0467821288	0.0629423605	-0.0048235027	0.0252434845	0.0674962986	0.0674950024	0.067492842	0.0674898176	0.067485929	0.0674811764	0.0674755599	0.0674690795	0.0674617353	0.0674535274	0.0674444559	0.0674345208	0.0	-0.00978379	-0.00269775	9.57225467641e-05	7.277855062500003e-06	0.0919094	0.0310915	0.00096668137225	0.00844733780836	0.0407413	0.0267955	0.0007179988202499	0.00165985352569	-0.000208088	-0.0002724279	7.421696069841e-08	4.3300615744e-08	0.000638791	-3.0773e-05	9.46977529e-10	4.08053941681e-07	-0.000676059	-1.3153000000000016e-05	4.57055771481e-07	1.730014090000004e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
