global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	c_comp_cor_54	c_comp_cor_55	c_comp_cor_56	c_comp_cor_57	c_comp_cor_58	c_comp_cor_59	c_comp_cor_60	c_comp_cor_61	c_comp_cor_62	c_comp_cor_63	c_comp_cor_64	c_comp_cor_65	c_comp_cor_66	c_comp_cor_67	c_comp_cor_68	c_comp_cor_69	c_comp_cor_70	c_comp_cor_71	c_comp_cor_72	c_comp_cor_73	c_comp_cor_74	c_comp_cor_75	c_comp_cor_76	c_comp_cor_77	c_comp_cor_78	c_comp_cor_79	c_comp_cor_80	c_comp_cor_81	c_comp_cor_82	c_comp_cor_83	c_comp_cor_84	c_comp_cor_85	c_comp_cor_86	c_comp_cor_87	c_comp_cor_88	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	w_comp_cor_176	w_comp_cor_177	w_comp_cor_178	w_comp_cor_179	w_comp_cor_180	w_comp_cor_181	w_comp_cor_182	w_comp_cor_183	w_comp_cor_184	w_comp_cor_185	w_comp_cor_186	w_comp_cor_187	w_comp_cor_188	w_comp_cor_189	w_comp_cor_190	w_comp_cor_191	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	a_comp_cor_179	a_comp_cor_180	a_comp_cor_181	a_comp_cor_182	a_comp_cor_183	a_comp_cor_184	a_comp_cor_185	a_comp_cor_186	a_comp_cor_187	a_comp_cor_188	a_comp_cor_189	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
535.0285943856227	n/a	286255.59681025514	n/a	697.9390975333308	n/a	n/a	487118.9838656403	442.0389952209145	n/a	n/a	195398.47329591567	453.3536690727315	472.99063137376754	n/a	n/a	n/a	n/a	-0.0250863273	0.0710325209	-0.0614168583	0.0008921427	0.0835795395	-0.01655712	0.0001978132	-0.0360574476	-0.0440224039	0.0410495755	-0.0046170008	0.0069755595	-0.0580685692	0.0040718476	-0.0653791994	0.0418165941	-0.0720939424	0.027402262	-0.0147314858	0.0667707447	-0.0542847969	0.0467444485	-0.1422870426	0.0962993069	-0.1240466718	0.0215186365	-0.0876687098	0.049299806	-0.2004400765	0.1405919437	-0.0406086228	-0.0495897546	0.0352747662	-0.0118165095	-0.0049953526	0.0148229398	-0.0812344538	0.0935696981	-0.0447902435	0.0015350911	-0.0600662058	0.0366198379	-0.0277642819	0.0209245015	-0.0231587083	0.0020393388	-0.0240221277	0.0414197603	0.0897273536	-0.0371716488	0.0609245743	-0.0369059491	-0.0451499307	0.0009906311	0.007404573	0.0182111293	-0.0685369451	-0.0502143414	0.0608371781	0.0455891611	-0.0418585646	-0.0093349043	-0.0719302425	-0.0003533474	0.0273459188	-0.0099336675	0.0642682654	-0.043632729	0.0298376517	-0.0149455864	0.0192738474	-0.0919237953	0.1066734621	-0.0340996371	0.1014468439	-0.0449183605	0.0017625987	-0.0163623573	0.0233994885	-0.1274371058	0.0140724414	-0.0217529617	0.0446250052	-0.0453302419	0.0103330993	-0.0206190454	0.0219696246	-0.0945478182	0.0202136558	0.0618333513	-0.0910509089	0.0374814871	0.0060888244	0.0257328545	0.0266325119	-0.0409457809	0.0229405955	-0.0041855184	0.0488112971	-0.0182977099	0.0865292678	-0.0094645471	0.0073312482	0.0541924004	-0.0326283007	0.0745860092	-0.0503081862	0.0160241956	-0.0234025985	0.0195771313	-0.0387189382	0.0006921687	0.0547703391	0.0478476373	-0.0584979856	0.0359246487	-0.0714607721	0.0456237771	-0.0030901015	0.0302746703	-0.005293995	0.0018232896	-0.0221793338	0.0179507101	-0.0048138322	-0.0052338298	-0.0411160871	0.06132795	-0.0775131578	-0.0466531787	0.1277671283	0.0096959054	-0.0038197671	0.0443801903	-0.0322021564	0.0438219304	-0.0290123321	0.0341143033	-0.0107707231	0.0075427881	-0.0091951782	0.0203119818	-0.0858613002	0.0047381066	-0.0479530616	0.0159059292	-0.0033764902	0.0552942122	-0.016995183	0.0042254414	-0.0299341961	0.0515363278	0.0018123042	-0.0729654927	0.0149058674	-0.0715174324	0.015688873	0.0292718469	-0.0556279837	0.0026775164	0.0109044784	-0.0341446617	-0.0026439247	0.0321242639	0.0182898666	-0.0469295671	0.0049481071	0.0292829849	-0.0524382294	0.0910922348	0.014415969	-0.0246366788	-0.0069332019	-0.023172126	0.0229044571	0.0187297989	-0.0122707501	-0.0127018891	-0.0260021328	0.0969316677	-0.0095307928	-0.015725341	-0.0283220302	0.0496824637	0.0146740927	-0.0286864813	0.0351945351	0.0491430723	0.0481630821	-0.0298194176	-0.0355681512	-0.0174385202	0.0355865532	0.0132551298	-0.0044520279	-0.0149778845	-0.0397564657	-0.0180176507	0.0762517838	-0.0496761694	-0.0553343673	-0.0328733912	0.0017442633	0.029611354	0.0484834762	0.0017218807	-0.0525379991	-0.000488486	0.015976247	0.0817462887	-0.0405385247	-0.00256143	0.0048175285	0.001364712	0.0243506501	0.0367181337	-0.0310579762	-0.0039098443	-0.0107094479	0.0049640669	0.0151105205	0.0139067968	-0.0348964493	-0.0095161737	-0.0402100508	0.0007969963	0.040800066	0.0308911949	-0.0374502563	-0.0279666536	0.0610007818	0.0147658027	0.0018109979	0.0153008512	0.0108750979	-0.0287768605	-0.0458806498	-0.0049139167	0.0478157074	0.0171145379	0.0079555616	-0.0805825363	-0.0039205682	0.0169640117	0.024005294	0.0541235743	-0.0264993759	-0.0102400906	-0.017961812	-0.0083772753	-0.0538161346	0.0547097772	0.0667873877	-0.0101127557	-0.0024895342	-0.0486607029	0.0016963091	0.0251741597	0.0125813908	0.0435884801	-0.0054589004	-0.0369468366	-0.0270613654	-0.0147498656	-0.043628358	0.0609038935	0.0157933589	-0.0393218585	-0.0040831119	-0.0282598471	-0.0139371027	0.0341160157	0.0226737886	0.0179762894	0.0585987248	-0.0358879597	-0.0313072047	-2.69461e-05	-0.0730225054	0.0405312624	0.0441993919	-0.0330922254	-0.0008763063	-0.0030376713	-0.0473203264	0.0273900316	-0.0107648352	0.0548118505	-0.0320684977	0.0246080116	-0.0517930775	0.0230978263	-0.0358090549	0.0660431864	-0.0030688111	0.0176833197	0.0238453106	-0.0573864119	0.0415206703	-0.054951505	0.0210440137	-0.0737036854	0.0378980923	-0.0234586657	0.0118061696	-0.0192544708	0.0485057303	-0.0105312714	0.0499893373	-0.06149009	0.0034431077	-0.02196755	0.0007740183	-0.1059309188	0.0076588242	-0.0731035299	0.0248188001	-0.0637907261	0.0020029461	0.0044600184	-0.0376308932	0.0189660138	0.0283803874	-0.0268895313	-0.0117404451	0.0545307916	-0.0204117489	-0.0370656369	-0.0688097901	0.1375112128	-0.1261534262	0.0122002563	-0.0319547045	0.0396285059	-0.0009852629	0.0466375094	-0.0415736766	0.0261271331	-0.0029894699	0.0012735078	-0.0055243185	0.0256837643	-0.0611804203	0.0239785743	-0.048076446	0.013719626	-0.0992335642	0.0674265802	-0.0711049685	0.0431890497	-0.0003023817	-0.0540971361	0.0088372752	-0.0421558549	-0.1102196782	0.0074804753	0.0176846853	-0.018967992	0.0568541379	-0.0469634528	-0.0105234467	0.0172681736	0.0254108457	-0.0464406054	-0.020371134	0.0090576875	0.0151724733	-0.0254622822	-0.0063357978	-0.0452428318	0.0258204048	0.0329967912	-0.0509510892	0.0155705863	0.0214150146	0.0408643824	-0.0634322692	-0.020544724	0.0311760715	0.0031103484	0.0016125237	0.0424009438	-0.1238219143	0.0675030977	0.0137735706	0.0228469966	-0.0461171795	0.0193602252	0.0165900642	0.0385405329	-0.0242117919	-0.0015356252	-0.0001320128	-0.0309240837	0.0091468291	0.0006033424	0.0125980388	-0.0381935649	-0.0394149655	0.0283329033	0.0580123481	-0.0844146916	-0.0066718902	-0.013172141	-0.0020324213	-0.0257688015	0.0180890037	0.0249619795	-0.0395335232	-0.0323986234	0.0453209927	0.0061144854	0.0314986359	-0.0046288957	-0.0133063737	-0.0338147676	0.0344954747	0.0092204014	0.0533768486	-7.1913e-06	-0.0432324949	0.0623253639	0.0263796589	0.010004583	0.004800076	-0.0235664589	-0.0013719251	-0.0113385267	-0.005775023	-0.0294038789	0.0240525494	0.0331460518	-0.0703742772	-0.0553173044	-0.1108335125	0.0339084794	0.0279429967	0.0475811667	0.0014747429	-0.0472556099	-0.0171452402	-0.0238197547	0.0631332035	0.0141301415	0.0318588488	0.0015240927	-0.0571506237	-0.0249624456	0.0156949635	0.0143280475	0.0580850066	-0.0192036839	-0.0021147014	-0.0095319374	-0.03585456	-0.0451164441	0.0457181077	0.0156677524	0.028891385	0.0462865038	-0.0074610076	-0.0622887096	-0.0583366516	-0.0760672945	0.0957055468	0.0662983979	-0.0272551698	-0.036047874	-0.0362565691	-0.0368364341	0.0503413947	0.0037238363	0.052874021	0.1054785992	-0.016829474	0.0546301798	-0.0157672788	0.0497578355	-0.0035400023	0.0323798636	-0.0299895791	0.0046065237	-0.0602227356	0.0762106361	-0.0123921611	0.0405618975	-0.0429668173	0.0539253803	-0.0615473417	0.0881269027	-0.0516125378	0.008657436	-0.1560801639	0.0289056986	-0.0472769896	0.0267510355	-0.0430210647	0.1538098718	-0.0441607931	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	0.0100144	n/a	n/a	0.0001002882073599	-0.0360705	n/a	0.00130108097025	n/a	0.0122533	n/a	n/a	0.00015014336089	-0.000514531	n/a	2.6474214996100005e-07	n/a	8.246119999999998e-05	n/a	6.799849505439997e-09	n/a	0.000716036	n/a	5.12707553296e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
