global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	c_comp_cor_54	c_comp_cor_55	c_comp_cor_56	c_comp_cor_57	c_comp_cor_58	c_comp_cor_59	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
527.0042246299683	n/a	n/a	277733.45277783414	761.3304494489698	n/a	n/a	579624.0532581704	405.4679233801562	n/a	n/a	164404.2368902162	439.5552488873452	428.6933221331402	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0142105	n/a	n/a	0.0002019383102499	-0.108711	n/a	n/a	0.011818081521	-0.167022	n/a	0.027896348484	n/a	-0.00113167	n/a	n/a	1.2806769889e-06	-0.00029158	n/a	8.50188964e-08	n/a	0.000315583	n/a	9.9592629889e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
524.1764028951487	-2.827821734819622	7.9965757639182575	274760.9013520973	747.6477193321662	-13.682730116803668	187.21710344928613	558977.1122225896	405.8188982550979	0.3509748749416985	0.1231833628403409	164688.9781809815	438.6541567884146	423.7458558623493	1.128678	55.024639	0.0236904599999999	0.0113256	-0.1221928355	-0.0179996959	-0.0490296541	0.0277772537	0.0191638094	-0.0158030552	0.0829050408	-0.0094055947	0.1222905593	-0.0358756612	0.0185702761	-0.0096360827	0.0383696433	-0.0300402739	0.0198789743	0.0240649002	-0.1098148322	0.0336582708	-0.0324770456	0.0065652238	-0.0544775145	0.1105433614	-0.0623083815	0.0442306638	-0.0666835755	0.0616060424	-0.0710086492	0.0210522294	-0.0012283479	-0.2094073293	0.0289710367	-0.0443131372	0.1050377435	-0.07685102	-0.0152399469	-0.1050908948	0.0530428906	0.1484687674	-0.146973974	-0.1279794491	0.0013011808	-0.0053492273	0.1631224895	-0.0489346607	0.0507845459	-0.2136655101	0.0362218519	-0.0626270043	0.0697020795	-0.0264120263	0.0578360817	-0.0306463973	0.0065653687	-0.0394745158	0.0103188103	-0.1379323032	0.0091395047	-0.248143478	0.0220169615	0.0580416188	-0.1462846374	-0.08242535	-0.0054331452	0.0653525454	-0.0735408439	0.0517720959	-0.0318158039	0.0296451984	-0.0270532706	0.0558192662	-0.0854877991	0.0576965729	-0.1007420522	0.0865382925	-0.0239131682	-0.0104985185	0.0831720567	-0.0433384721	0.0063213511	-0.0633495668	0.0792382346	-0.0414042262	0.0409722066	-0.0394440883	0.126887358	-0.0646552868	0.0491538218	-0.0471853909	-0.1586841895	0.1611273136	-0.0465035917	0.0724620586	-0.0636947729	0.0676333906	-0.1039346959	0.1126212793	-0.0181977783	0.009206724	-0.1352044499	0.0665317416	-0.0872967888	0.018245262	0.1327296383	-0.0409624608	0.1486201717	0.2303985474	-0.0288141611	-0.1577715823	0.1134933784	0.0357452981	-0.13141532	0.0312360009	-0.0360771566	0.0121255512	-0.0907981923	0.0192195242	-0.0064480919	0.0436012914	-0.003923808	0.0187652367	-0.0185723078	0.0039531299	-0.0308162299	0.0083443688	-0.0343530077	0.1323835319	-0.0678818766	0.1311507531	-0.1365423939	0.0300773954	-0.1328528135	0.0090709143	0.0841068294	-0.0217803406	0.0047438162	0.0248155042	-0.0456743642	0.0347491334	0.012496871	-0.1145101825	0.0673802466	0.0645986937	-0.0018799237	-0.0285638023	0.0291191511	0.0581091466	-0.0178954144	0.0714240722	0.0393659515	0.0303060159	-0.0145849717	-0.0871287397	0.0522823391	0.0298291467	-0.031923537	0.0234678765	0.056589059	-0.0081409083	-0.0265074979	-0.0799920944	0.0728425027	0.0170201574	-0.0670060925	-0.105742622	0.0047305351	0.1127894604	-0.0637715388	-0.0369531405	0.0567660534	0.0462895854	-0.043763237	-0.06550342	0.043868443	0.0138961527	0.0216849325	0.0128183143	-0.0369518686	-0.0381925985	0.0425824018	0.034334381	-0.1074039572	-0.0180473898	-0.0083145719	0.0777046131	0.0066333549	0.0143238054	0.0233689101	-0.0026835614	-0.0271352201	-0.0506763755	0.045566971	0.0349567245	-0.0458448155	-0.0404902157	0.0659289891	0.0539966508	0.0078560278	0.0256226872	-0.0476775405	-0.0660279724	0.057341586	0.0256403825	0.0031273903	0.0170237653	-0.037140135	-0.0219694536	-0.0188418498	0.0055661425	0.0731840304	-0.0383152888	-0.0151008734	-0.0419814768	0.0209053951	0.0095146412	0.0018159911	0.0168392574	-0.043110531	-0.0052942051	-0.0197914409	-0.0281278298	0.0368768428	0.0200651151	0.0147391474	-0.0836632218	-0.0447708095	0.0211793546	0.008878131	0.0261299237	0.0269719898	0.0891459345	-0.0222846344	-0.0524237322	-0.0264578197	-0.0010048746	0.0872610917	-0.0627309637	0.0098710303	-0.0301583573	0.0211955788	-0.0925096626	0.0343795629	-0.0193503797	0.0099206002	-0.0209068213	0.0193156472	-0.0295041064	0.1218285031	-0.0284565173	0.0236649822	-0.1306282212	0.0667283469	-0.0503572865	0.0721542272	-0.0254432421	0.0283253125	-0.1171639078	0.0717371891	-0.126212059	0.1092619135	-0.0213423809	0.0490438363	0.1411386398	-0.134612117	0.039911645	-0.0237196937	0.1320264776	-0.0140381511	0.0092446186	-0.1507547232	0.0272073723	-0.1082228706	0.0482898556	-0.0817120377	0.0557836687	-0.0241727828	0.1576118214	-0.1696432416	0.1295881823	-0.1437457172	0.1543436593	0.0191834967	0.0780880648	-0.1028665845	0.1118185828	0.1398874819	-0.015720519	-0.0556090918	-0.1459400751	0.1206339084	-0.0031998111	0.0370041023	-0.0199332718	0.0572257062	-0.103861865	0.0194559571	-0.1137403282	0.1067102511	-0.0423205995	0.0871580477	-0.0244907827	0.0110053495	-0.073106657	0.1359344147	-0.0781805404	0.0626268056	-0.0297928925	0.0605700449	-0.0397832982	0.0122195514	-0.0020434396	-0.001711445	0.0666486139	0.0422552982	-0.0484500939	0.0073614099	0.0982662147	-0.0343829006	0.0141743084	0.0948380744	-0.0684653345	0.0456384235	0.0032632356	-0.1099854625	0.065680962	0.0744774051	-0.0448129501	-0.0405029597	0.0056955009	0.0648980318	-0.0490882744	-0.0031086321	0.0625785257	0.0008541781	0.0321111045	-0.0526750067	0.1127365671	0.1159307136	-0.0437626582	-0.016741415	-0.0311713392	0.0093459072	0.0084717256	0.0476615735	-0.0084430193	-0.0005966711	-0.0083966803	0.0941841647	0.0066402652	-0.0798768077	-0.0492990453	-0.0414006087	0.0159677513	0.0172016639	0.0157103113	-0.0672682938	-0.0239028436	0.0324811879	0.0018306293	0.0356635915	0.0423747763	-0.1231507794	-0.0401952982	0.0523754054	-0.0165325188	-0.0018699301	-0.0237197968	-0.0130051432	0.0472701909	0.0454628861	0.0208548772	-0.0323205369	-0.0748233945	-0.0073450245	0.0145051275	0.0203891239	0.0397096788	0.02588852	-0.0217455745	-0.0422114297	-0.0372088288	0.0186654177	0.0730959382	0.0053808768	-0.0449192417	-0.0052078876	-0.0013306563	0.0501661548	0.0875658332	-0.0373593581	-0.021402975	-0.0187452383	-0.009270159	0.0485577219	0.0373913051	0.0097182839	0.0392024867	-0.0236722413	0.0615410512	-0.0421290967	0.1064188163	-0.153408124	0.042427545	-0.019282796	0.053965246	-0.0843395278	0.0284618778	-0.1257726841	0.0233268757	-0.0123820674	0.0481030272	-0.0524153139	0.0413546732	-0.03500325	0.0042782915	-0.1489254331	0.1179616403	-0.1528816896	0.0345832314	-0.2903616553	0.1569315835	0.0674962986	0.0674950024	0.067492842	0.0674898176	0.067485929	0.0674811764	0.0674755599	0.0674690795	0.0674617353	0.0674535274	0.0674444559	0.0674345208	0.0	0.00655534	-0.0076551599999999	5.860147462559999e-05	4.29724825156e-05	-0.112293	-0.003582	1.2830724000000011e-05	0.012609717849	-0.173307	-0.0062849999999999	0.0300353162489999	3.950122499999981e-05	-0.00122064	-8.897000000000006e-05	7.915660900000012e-09	1.4899620096e-06	-0.000325113	-3.353299999999998e-05	1.05698462769e-07	1.1244620889999983e-09	0.000316446	8.630000000000356e-07	1.00138070916e-07	7.447690000000615e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
