global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	c_comp_cor_54	c_comp_cor_55	c_comp_cor_56	c_comp_cor_57	c_comp_cor_58	c_comp_cor_59	c_comp_cor_60	c_comp_cor_61	c_comp_cor_62	c_comp_cor_63	c_comp_cor_64	c_comp_cor_65	c_comp_cor_66	c_comp_cor_67	c_comp_cor_68	c_comp_cor_69	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	w_comp_cor_176	w_comp_cor_177	w_comp_cor_178	w_comp_cor_179	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
480.3941934068069	n/a	n/a	230778.5810589766	655.6100231051748	n/a	n/a	429824.5023959679	370.8787819225092	n/a	n/a	137551.0708803241	387.619262590798	357.7310764444154	n/a	n/a	n/a	n/a	-0.0418167703	0.0228804489	-0.0340620932	0.0097501133	-0.0737525175	0.0055539781	-0.0435791731	0.0162641842	-0.0621086576	-0.0219406308	0.0403295863	0.0045010407	-0.05629484	0.0641173699	-0.0185530093	0.1367814725	-0.0420980087	0.048553518	-0.0608777379	0.000708987	-0.047433353	0.0451277275	-0.1575229747	-0.0697733313	0.1111632255	-0.0097986163	0.0479388351	-0.1543360634	0.1593214841	-0.049516629	0.1104719083	-0.0796678837	0.1006647941	-0.0100861639	-0.119114957	0.0950731896	-0.134890593	0.069011097	-0.2276139481	-0.0960970132	0.3933145739	0.0322403499	-0.0437663342	0.0515378786	0.0015955872	-0.0966182632	0.0101962833	-0.1572500264	0.1125533924	-0.025558158	0.0329171192	-0.0284644201	0.03944094	-0.0821174382	0.0308787046	-0.1086007503	0.0284806409	-0.0046188743	0.006632172	-0.0576835056	0.0598683604	-0.0395820795	0.1151668286	-0.1467257826	0.0582507853	-0.0182684847	-0.0312129328	0.1341222565	0.073049744	-0.0296008903	-0.027457763	-0.0171294642	0.0036274986	0.0930584212	-0.0019191908	-0.0007086678	-0.0038202238	-0.0332869237	-0.0142481749	0.0110111254	-0.0089519831	-0.0109472458	0.0441441105	-0.01922147	0.00113337	-0.0144352088	0.0601174329	-0.0111352811	-0.0038722646	0.0326607552	-0.0099860687	0.0413179886	-0.0573502158	0.0058025679	-0.0015560413	0.0195883536	-0.0549762386	0.0553248386	-0.0159816251	0.0474292408	-0.0240686868	0.1017262815	-0.0504313185	0.0076317757	-0.0853443822	0.1032923801	-0.0393858527	0.0743179577	-0.0031901209	0.0053099187	-0.1552293885	-0.0795339219	0.0294267379	0.0139836516	-0.0622479333	-0.0087765212	0.0757203695	0.0322434659	-0.000884119	0.0387644523	-0.031622559	0.0102076128	-0.1446577886	0.1007219412	-0.0393068505	0.0251278566	-0.0310673075	0.0261852486	-0.0109155816	0.0224857558	-0.1532032451	0.0845245641	-0.1023696561	0.020306758	-0.0401618354	0.1201227623	-0.0016046401	-0.054079602	0.0240609226	-0.0362281553	0.1104919787	-0.1061629159	0.0101803711	-0.0481732257	-0.0672451474	0.0340181084	-0.0438693107	0.0242151448	0.0346623628	-0.0388552835	-0.0605651511	0.033859037	0.0571937243	-0.0556486941	0.068277273	0.0778693938	-0.0096073969	-0.0396118862	0.0134978984	0.0408050986	-0.0191449689	-0.1044320597	0.047348869	0.030232943	-0.0784406885	0.0814046209	-0.0716347539	-0.0164229808	0.0501637402	0.0490532976	-0.0036199143	-0.0194559413	0.0296306851	0.0166056929	0.0019390833	-0.0146233769	-0.0210510014	-0.1001957848	0.0554759228	0.1694181571	-0.0682495379	-0.0911407046	0.1305386454	-0.0355938589	-0.0023432618	-0.0125054569	-0.076584257	0.0454023367	-0.0096401816	-0.1556096407	0.0394789824	0.0593923882	-0.0884456087	-0.0104030112	-0.0793388238	0.0405435178	-0.1087761883	-0.0603264498	0.0059150944	0.0828465063	-0.1461221557	-0.0704081525	-0.1086514918	0.0677640511	-0.0786597434	-0.0547174614	0.0136991971	0.0270556869	-0.0803004206	-0.0146871415	-0.0114990401	0.0629223757	0.0241483857	-0.000407874	-0.0589286152	0.1125004614	0.0467045559	-0.033836	-0.0809866508	9.85778e-05	0.0275452191	0.0557071194	-0.0634738028	-0.003108824	-0.0782737538	0.0006095221	0.0572874583	-0.108069718	-0.0697589254	0.0438285604	0.0546353782	-0.0242518537	-0.0109231666	-0.0183131766	0.0169545939	0.0507863499	-0.0003119448	-0.0154344446	-0.023230911	0.0154492545	0.0229269126	-0.0059911867	-3.30472e-05	-0.0284749597	-0.0115227558	0.0653086773	-0.0353259426	-0.0728084389	-0.017478132	-0.0463023511	0.0416968715	0.0012351734	-0.0273582232	-0.0335710457	-0.0451655196	0.0467434287	0.0601609757	-0.0673564162	-0.0412675195	-0.0167742464	0.0148521711	0.0319185473	-0.0901814448	0.0062386406	-0.0176724127	0.040357642	-0.0348484868	0.0035909802	0.0040703833	0.0619295012	0.0265724442	-0.0629630372	0.0390462228	-0.0180138204	0.0036623016	-0.0419084582	0.0551347591	-0.0614112718	0.0781552508	-0.022279149	0.0887641703	-0.1396389873	0.0554968702	-0.0022740844	0.2158386443	-0.0439127908	0.1017105945	-0.1053961063	0.1910957423	-0.1636579803	0.1165779693	-0.0799789965	0.1446647841	-0.0616898257	0.1810079444	-0.1763292503	0.0256932495	0.050802829	-0.1142358304	0.1163872493	0.0532782395	-0.0034621519	-0.1603954146	0.0724399802	-0.0577860347	0.008124692	-0.0697834499	0.1091642685	-0.0538260035	0.0665794553	-0.0869566355	0.0824673132	-0.0077438975	0.0386270231	-0.1057190538	0.0333842351	-0.033632999	0.1220840214	-0.0207576514	0.0387637978	-0.034145531	0.0191044803	-0.009690837	-0.0020317105	0.070513362	-0.0402542035	0.0339973677	-0.0059204451	-0.0161477412	0.0026121574	0.0495607403	-0.0353013731	0.0277762831	-0.0003324175	-0.0373226015	0.0405638343	-0.0389940916	-0.0448539767	0.0270393052	0.0351139558	-0.043169383	0.0594265698	-0.0250513206	-0.0251236257	0.046474608	0.0343840824	0.0782483312	-0.0692652892	0.0286594095	0.0498509353	0.0280873813	-0.0761611453	0.0255549898	0.04087172	-0.0695156622	-0.0126644768	-0.0225283474	0.0233707991	0.1092762792	-0.0055465053	-0.0751876109	0.1204534921	-0.0179363895	-0.0270285688	-0.0176773456	-0.1017281711	0.029783797	0.051682715	-0.0004093323	-0.1289817674	-0.0420135545	0.064906542	-0.0188597234	-0.0429041339	0.0686231162	-0.0507970763	-0.038205006	-0.0268560797	0.0053314795	0.0652275161	0.0474568852	-0.0562776395	0.0731279946	0.0119587864	0.0314622151	-0.0327459644	0.0058193666	0.0016866526	0.0577695984	-0.0539113054	-0.082171301	0.0546138313	0.0131845946	0.0339653662	-0.0536527339	-0.062768727	0.0146141564	0.0478116144	-0.0691063253	-0.0132284854	0.0521103241	0.0122697701	0.0670359139	-0.0648570195	0.0918571747	0.0479162448	-0.0416654371	-0.0134233912	-3.74763e-05	-0.0027640248	-0.0050588471	-0.0764334463	0.0498480694	-0.0821340438	0.0735951457	0.0137333284	-0.0044786786	-0.0037957235	-0.0155850306	0.0291190331	0.0058111496	-0.0194211439	-0.0105395835	0.0231768719	0.0006832399	0.0102686927	0.0456800866	-0.0423285555	-0.0056461823	-0.0515903552	0.0411137035	0.0182178201	-0.0684501118	-0.0301311304	0.0299615472	0.032966747	0.0111615175	-0.0090231506	0.0215786506	0.0035478897	-0.0210194579	0.0020862375	-0.0068104082	0.0069908313	-0.0304775884	0.0090750336	-0.0062265474	0.0815298699	-0.0127277888	0.0795111687	0.0019634365	-0.0104935169	0.0099607594	-0.156418172	0.0091673239	-0.0405328257	0.0358941749	-0.0146585704	0.0813747772	-0.0607225459	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	-0.00506928	n/a	2.56975997184e-05	n/a	-0.0476722	n/a	n/a	0.00227263865284	-0.031035	n/a	n/a	0.000963171225	0.00079121	n/a	n/a	6.260132640999999e-07	-0.000293325	n/a	n/a	8.6039555625e-08	-0.000511226	n/a	2.613520230760001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
478.9010425675	-1.4931508393069066	2.2294994289229195	229346.2085722384	641.4294170063853	-14.180606098789552	201.0895893290275	411431.6970011513	370.0825215252666	-0.7962603972425768	0.6340306202169063	136961.0727384994	385.7196092709875	361.4536771118243	1.402162	70.654633	0.049611435	0.0284855	-0.1078452821	-0.0201752389	-0.1309884314	0.0172967709	-0.1070699214	0.0006791216	-0.0642506804	-0.0359768127	-0.0179867263	-0.0173013141	0.0921010295	-0.0451502172	-0.0051471948	0.037376206	0.0058637648	-0.0330563934	0.003647831	-0.006957516	0.0204307186	-0.1625609265	0.0142856666	0.0180082175	-0.0828827488	0.0408630536	0.091603662	0.0365120758	0.0644297872	0.0833510743	0.1024138898	-0.0916907428	0.0259060923	-0.0846835891	0.1362904806	0.0099741786	-0.1003338337	0.0225968533	-0.0223020182	-0.1042181733	-0.0320723702	-0.0675005387	0.1610594359	0.0368637003	-0.0193272647	0.0464110453	-0.0002024321	-0.0120686171	0.0018642158	-0.1262377483	-0.0143165079	-0.0246824093	0.0124444257	0.0098124316	-0.0688536934	-0.0438700556	0.0775160566	-0.0963474986	-0.023416052	-0.0150253256	0.038178402	-0.1266861012	0.1652988124	-0.0286570251	-0.0401950525	-0.0261707306	-0.0251277584	-0.0146052341	-0.0246047573	-0.0636350418	0.1032799662	-0.0267518431	-0.0259164283	-0.0696736981	-0.0177849975	0.0028484979	0.0411437756	0.0061970682	0.059175096	-0.014891696	-0.1079508816	0.0062653503	0.0182657767	-0.0312626693	0.0720740978	0.0139395039	0.0566383517	-0.0166234923	0.0489284814	-0.0059258292	0.0119869839	0.0700695419	-0.0779867409	0.136040564	-0.0316802421	-0.0105408935	-0.0898720381	0.0841767356	-0.0407896776	0.1268285003	-0.0811910462	-0.0082174832	-0.060153748	0.028761848	-0.1941920985	0.0656986611	0.0520736272	0.0780474131	-0.0635560175	0.090577	-0.0961820435	-0.1043347677	0.0098869087	-0.1367538446	0.0001860979	-0.0332194555	-0.0936505187	0.0689037029	-0.0451665197	0.0098404772	-0.1482404324	0.063777018	-0.0755815113	0.1034725434	-0.0835008339	0.0155411613	-0.0886973386	0.0088910965	-0.1031360395	0.023760953	0.0763771093	-0.0265641611	-0.0975744436	0.047852249	-0.0577689759	-0.0413469532	0.0082316047	-0.0704651879	0.1639555192	-0.0244557096	0.0739637014	-0.0250371889	0.0158898229	-0.1935424191	-0.0073910941	-0.0044521476	-0.0706123065	0.0675973769	0.0190575885	0.1224298856	0.0107459657	-0.0218265196	-0.1508396729	0.1277076004	-0.0225247216	-0.0786272421	0.0694421507	0.0562084891	-0.0533545077	0.0865958199	0.0316319792	-0.0141063909	-0.0916811091	-0.0621487666	0.0271247799	0.0464057485	0.0812160695	-0.0059969125	-0.0379407905	0.0166540287	0.0720381027	-0.1144625954	0.132339129	0.0086819021	-0.0868345504	-0.0152295487	0.1379705668	0.1521357421	0.0395693845	0.0406374552	-0.022652495	-0.0519188353	-0.1400728123	-0.0783843812	0.0130169649	0.0938186055	-0.0750911523	-0.0161131539	-0.0572709657	0.034629321	0.0001904105	0.0188155189	0.0268184145	-0.0628515327	0.0666646638	0.0318262123	0.0762170761	0.0807178526	0.0367691192	0.0049282762	-0.0113963619	-0.0220883685	0.0234171597	0.041970053	-0.0228782851	0.0518923758	-0.0400644589	0.0348258133	0.0418172958	-0.0109761303	0.1352989465	0.0003041176	-0.0159790128	0.0775420686	-0.0160221979	0.0344609465	0.116866713	-0.0919212833	-0.0235709482	0.0516556214	0.0146678306	-0.039353093	-0.0141404621	-0.0274532868	0.0088983129	0.0368664748	-0.0019424007	0.0326058604	-0.0398520003	0.0434647927	0.0363433387	-0.0646696262	-0.022896387	0.01063544	-0.0207107414	0.0361537972	-0.0366046729	0.0070112773	0.0013332032	0.004416888	0.0824810347	-0.0118665788	0.0086648377	-0.0228707554	0.0467671266	-0.0188978565	0.0452741258	0.0008927028	0.0174974081	0.0082836979	0.0305762831	-0.012627269	0.0205523855	-0.0030107026	0.0682856401	-0.0029254506	-0.0168879659	0.0073538482	0.063141349	0.0329056273	-0.0332761599	-0.0053753581	-0.0144866667	-0.015286237	-0.1085747545	0.0093864684	-0.035242272	0.1217513733	0.031944104	-0.0416166539	0.0004256991	0.0018380923	0.0056936008	-0.060786789	0.0241919363	-0.0113317874	-0.1594553977	-0.0796509909	-0.0012220216	-0.0083245606	0.1117586792	0.0102699047	0.0172740439	-0.1040710504	0.035696015	-0.1332789751	0.2456964347	0.0273386756	-0.0761912092	-0.0748293929	0.0919987885	-0.1906592085	0.1480408651	-0.0115353956	0.2258524361	0.0899382975	0.0280598968	-0.094260565	-0.052930662	-0.0190045671	0.0691217964	0.0971569347	0.1005314397	0.0228715437	-0.0569861432	0.0087441538	-0.0089173145	-0.0561833026	-0.0446425971	0.0182430491	-0.0196808632	0.105851781	-0.0014344668	0.0561172845	-0.0515662881	0.0461067531	-0.0365175774	-0.0467834731	-0.0163985467	-0.076339292	0.0239563419	0.0604826185	-0.072073171	0.0964687633	-0.0155568454	-0.0057503205	-0.030090909	0.015235909	-0.1273895774	-0.028835875	-0.0904161735	-0.0503976604	0.0597105072	-0.0124589657	-0.0847530033	0.1577138156	-0.1326352422	-0.0142323885	0.041056167	0.0209856112	0.0139297099	0.002020381	-0.0380008699	-0.0054919806	-0.0216506465	-0.0413945913	-0.0807522393	0.0451413622	-0.1064385779	0.0141037187	0.0385145877	-0.0171038085	0.0141225919	-0.0332669629	-0.0046537971	0.0125223523	0.0622895792	0.0005008639	-0.0183918222	-0.0039808004	-0.1292308301	0.0379316848	-0.0022107226	-0.1311437297	0.065342373	-0.0455015345	0.0554729067	0.1486063253	-0.0693241089	-0.1350156273	-0.0184565559	0.1395409986	0.0579465159	-0.0848058705	-0.0795406889	-0.0210365891	0.0116400935	0.0267107057	-0.0013160268	0.0235157613	0.0125037479	-0.041279413	0.0273750586	-0.0323839995	-0.0901417792	-0.0269497252	-0.0103161994	-0.019420521	-0.0086732529	0.0266259708	-0.012294064	0.075010893	0.0612746003	-0.0445121459	-0.0491128068	0.0096433482	0.141286343	-0.0050582184	0.0374601257	-0.009667221	0.0873151831	0.0557950415	-0.0395709263	-0.0121863268	-0.0481798064	0.067562734	-0.0856552587	-0.0077196083	-0.002244407	0.0312140201	-0.0275003955	-0.0111688233	0.0080232709	-0.0493913209	-0.0167015196	0.0455964664	-0.0069428867	-0.0474459647	-0.0314179398	0.0062656528	0.0027928043	-0.0646826401	-0.0164335948	-0.0126439573	0.023961886	-0.0050443925	-0.0456490376	-0.0073067966	-0.0227523758	-0.0370698004	-0.0253781599	0.034849035	-0.0226875788	-0.0028631854	0.0777206929	-0.0167820596	-0.0094242223	-0.061815457	0.0092350037	-0.0060478148	0.0360327455	0.0030398606	-0.015342613	-0.024471122	0.0203284989	0.0147935555	-0.0590790003	0.015702698	-0.03582698	0.1348833578	-0.0004944152	0.1676706762	0.0131696571	-0.017437432	-0.0053725621	-0.1315500298	-0.0021437713	-0.0341699953	0.0444193306	-0.0061064903	-0.0212162181	-0.0225836982	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	-1.9995e-05	0.005049285	3.99800025e-10	2.5495279011225e-05	-0.0723276	-0.0246554	0.00060788874916	0.00523128172176	-0.0257143	0.0053207	2.830984849000001e-05	0.0006612252244899	0.00103301	0.0002418	5.8467240000000014e-08	1.0671096601e-06	-0.000273503	1.982200000000001e-05	3.929116840000006e-10	7.480389100899999e-08	-0.000481127	3.0099000000000065e-05	2.3148319012900003e-07	9.05949801000004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
