global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
546.6042766771048	n/a	n/a	298776.23528170097	558.8402516853877	n/a	n/a	312302.4269037874	442.0297780258196	n/a	195390.32466155532	n/a	443.3226867839098	431.13271238288246	n/a	n/a	n/a	n/a	-0.1014665945	0.0613894359	-0.0088166843	-0.0116144537	0.0089486508	0.0419388273	-0.0178260462	0.089952586	0.0597873332	0.023253485	-0.0217223674	0.0369991075	0.053890267	0.0520533804	-0.0893048634	0.0290384218	0.0015762203	0.0193980486	-0.0523401911	-0.0515876535	-0.0314659032	0.0218842299	-0.0168261083	0.0770592206	-0.0322045591	0.0459942098	-0.0281398834	0.0359125308	0.1011102732	-0.069048381	0.0493421568	-0.0356846853	0.0564827466	-0.0186560782	0.0406663913	-0.0571915728	0.0075617726	-0.0498120731	0.0074363473	-0.0059029828	0.0006771591	-0.0688528628	0.0006234705	-0.0161973775	0.0655749337	-0.1094642063	0.088332606	-0.0154094193	0.0091202179	-0.044401264	0.0173091423	-0.1153346591	0.0663201821	-0.0294524632	0.0409993072	-0.0477635407	0.017480232	-0.0064105064	0.0054726789	-0.0869034533	0.0645396935	-0.0683138395	0.0019457433	-0.00248808	-0.0385768055	0.0147706774	-0.0329758107	-0.0610772351	0.0172070088	0.0169815756	-0.0161875527	0.025966397	-0.0186199323	0.002944188	-0.0768834825	0.0213938171	-0.0038041043	0.0201939978	-0.0888499455	0.0537440642	-0.0277562674	0.0205624643	-0.0049272024	0.0073816503	-0.0224299674	0.1043133553	-0.0474997044	0.0681925991	-0.0775014616	0.064080211	-0.0142300346	-0.0392124576	0.0668693893	-0.1257263047	0.0426840907	-0.0341724222	-0.0004550362	0.095941575	0.0365543312	-0.0594771237	0.0674629538	0.0463350492	-0.0081110539	-0.0517720997	0.0751877535	-0.0379962685	0.0089521518	0.1333489559	-0.0111539163	-0.0348860746	0.0446851172	0.0383737638	-0.052897962	-0.0871187438	0.0339987577	0.050205966	-0.007744319	-0.0610364651	0.0522243811	0.0254345643	0.0054586811	-0.0447175272	-0.0449019618	0.0617988147	0.0508763365	0.0224874328	-0.101645659	0.0828272335	0.1377697978	-0.0286806777	-0.0304154064	-0.0647037746	0.0240214928	0.0057687744	0.0279294422	0.0362379972	-0.0991030708	-0.0796193794	-0.0023550091	0.0386298732	0.0566787823	-0.0207545502	-0.0574733864	-0.0089239405	0.0085511753	0.055834503	4.53313e-05	-0.0684927255	-0.007092227	-0.0282192053	-0.0253622041	0.08051385	0.0002426127	-0.0831642268	-0.0448935848	-0.0149566879	0.0053747582	0.0465618892	0.0164163058	-0.0244979769	-0.0761768073	-0.0096417524	0.0782403595	0.054519844	0.017911437	-0.0183220951	-0.0409032032	-0.067566584	0.0266418296	0.0080976297	0.032769975	-0.03577514	-0.0639651201	-0.0157253235	0.0249254662	0.1007203852	-0.0256004794	-0.0152236451	-0.0413397214	-0.0737623826	0.0135773746	0.0453634796	0.0294168283	0.0110348113	-0.0122559801	-0.0416826685	-0.0484126984	0.0322244101	0.0045011071	0.0525335872	-0.0367336648	-0.0192016753	-0.0150748647	-0.0005891438	-0.1083680129	0.0116777662	0.0551312446	-0.0410265098	-0.0326780458	-0.017661982	-0.0180891441	-0.0303005678	0.033856704	0.1000007502	0.0432426358	-0.0213571264	0.0643302547	0.0137499035	-0.0546737887	0.0353169305	-0.0013195348	0.0666802658	-0.0172566419	0.0167349953	-0.0023608302	0.0532383872	0.0150081164	-0.0062176905	0.0126081986	-0.1491294823	0.0443350985	-0.0225917129	0.0195166272	-0.0341467918	0.0107570661	-0.0729007068	0.1087420937	-0.0371961088	0.041055953	0.0282343463	0.0614451355	-0.0147074059	0.038981114	-0.0944655332	0.0379852504	-0.0312262192	0.005807787	-0.0039882325	0.0485296537	-0.0138282962	0.0157102802	-0.0550548108	-0.0607954017	0.0134630229	0.0100361194	0.0024910598	-0.0034864433	0.014850467	-0.0477276092	0.0780415672	-0.0571244065	0.0405244379	-0.0218346246	0.006032389	-0.0094729609	0.0332128366	-0.0408185215	0.0531986451	-0.0457788593	0.0552066853	-0.108137232	0.1016640095	-0.0128318987	0.0105948998	-0.0845482404	0.0377840724	-0.0170584243	0.0605976832	-0.0716834734	0.0075649811	0.0131328655	-0.0308697308	-0.0839189743	0.0878303632	-0.0330221416	-0.0886990426	0.0440497898	0.0343985317	-0.0971226837	0.0817755655	0.0290887732	-0.1008197627	-0.0586398254	0.0399073619	-0.0291709616	-0.0301860538	0.0917574647	0.0299388477	-0.0272433839	-0.0082574811	-0.0776565847	0.0182690889	0.0279491988	-0.1071346016	-0.0097413071	-0.0391224225	0.0524741163	0.0492703409	-0.0516336735	-0.0452307453	0.0634946361	0.0516265253	0.0149928175	-0.1045343881	-0.0967843079	0.0325791953	0.0463825321	-0.0070227197	-0.042921081	-0.118232279	0.0296296313	0.0434344728	0.0701699829	-0.0115933689	-0.0530531655	0.0710330769	-0.0370493345	-0.0068115505	-0.001100135	-0.0259160093	0.0762241438	0.0090453496	0.0144698109	0.0201910133	0.0454248109	-0.0537935597	0.0437020812	0.0083144554	0.0380814327	0.0549339844	-0.0221365297	-0.0224691867	-0.0422276308	-0.039394341	0.0199393893	0.0064898456	0.0765844126	-0.0520574985	-0.0674094176	-0.0463510001	0.1037513015	0.0351331067	-0.0637741484	-0.0002365253	-0.0146716338	-0.0619254364	0.0425921019	0.0169221421	-0.1195672391	-0.0051783094	-0.0167277669	-0.0010309969	-0.0397036794	0.0141015029	0.0610467599	-0.0317429191	-0.0222075796	-0.0436874951	-0.0233196819	0.023642185	0.0441065747	0.0296149871	-0.0095096363	-0.092022678	-0.0094636813	0.0634199915	0.0378064033	0.0084071695	0.0644599474	-0.0060327776	-0.0202433495	-0.0649605399	0.0295305714	0.0728569508	0.0547394922	-0.0185603177	0.0034294297	-0.0321307143	0.0127974098	-0.0495009089	0.0111157632	-0.0157733717	0.0903537981	-0.005409608	0.0324168077	-0.0218971968	0.0560342203	-0.0416874199	0.0337224786	-0.023312939	0.0307650789	0.019591982	-0.0945860078	0.0185633337	-0.035496338	0.0282305391	-0.0539171932	0.0375108516	-0.0448986502	0.020560421	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	0.0118442	n/a	0.0001402850736399	n/a	-0.0468294	n/a	n/a	0.00219299270436	0.0150137	n/a	0.0002254111876899	n/a	0.000220054	n/a	n/a	4.8423762916e-08	-0.000502313	n/a	n/a	2.52318349969e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
544.0737904542802	-2.5304862228246066	6.403360523905144	296016.28945928806	555.6363629596909	-3.2038887256967428	10.264902966646698	308731.7678430734	442.67382835552434	0.6440503297047258	195960.11831093623	0.4148008271927659	443.8686454344695	363.191041345074	2.021059	88.88780199999998	0.08152916	0.0373241	-0.0122630877	0.1154571588	-0.1407398247	0.0150251721	0.0116366432	0.0214534317	0.0425294301	0.0914724316	-0.0036442095	-0.0150956906	0.0116662047	-0.03168203	0.0227266067	-0.0010368502	0.0578138007	-0.0169033769	-0.0397351539	-0.0003070403	0.0590790739	0.0148664094	-0.0839249554	-0.0121248435	-0.0685306915	0.0023675677	0.0029613297	0.015434042	0.0040263036	0.0343233515	0.0683029021	0.0229105424	0.0336796873	-0.0280438412	0.0483027271	-0.0228344936	0.0599285568	-0.0132189375	0.0397749	-0.0909682976	0.0683895153	0.0031277004	0.038773441	-0.0267464981	-0.026747151	-0.0729834605	-0.0102523097	0.0558111485	-0.0783785838	0.0751411642	0.0337416613	-0.0022322245	0.0792841446	-0.078947255	0.2055403015	-0.096952389	0.0022873316	-0.0694872489	0.0313811357	-0.0005030188	0.0291486615	-0.0750181657	0.0749216583	-0.1223586637	-0.0683372442	-0.0256954608	-0.0491425613	0.0094937402	-0.0147858834	-0.1045232038	0.0617609319	0.0798033378	0.0046267404	0.0440707383	-0.0483260689	0.0600554204	-0.1254030408	-0.1132069042	0.2105811252	0.0330421904	-0.0945790712	0.0198814928	-0.0517897461	0.0288228209	0.0389859741	-0.043511704	-0.0961407157	-0.0364341532	-0.0350672423	-0.0275487688	0.00334064	0.0887050583	0.1509755176	-0.0427176794	-0.0360224622	-0.0153531653	-0.0522063196	-0.0250906534	0.0212227179	-0.0624271281	-0.0133013189	-0.0252967084	-0.0476633203	-0.031040016	0.1290593654	-0.0109251204	0.0360075794	-0.0442685132	0.0430140663	0.0438557486	-0.0084041551	-0.0038155405	-0.0047700485	-0.0241929278	0.0144520742	0.0117695754	-0.0482122273	-0.1198019721	-0.029733026	-0.0531115746	-0.0628203479	0.0951317369	0.0199319126	-0.0714467094	-0.0497000599	-0.0126224315	0.0710441903	-0.0819115978	-0.1495590391	0.0278637029	0.0223547718	-0.0344030429	-0.0489895852	-0.0599983487	-0.0060908164	0.0224353663	0.0709214783	-0.0233079881	0.0022959079	0.0852621899	-0.0343560066	0.078440421	0.0613985356	-0.0429078873	-0.025461767	-0.0315552691	0.0471525969	0.0161638848	-0.0235006431	-0.0403459551	0.012442772	0.095496818	-0.0391323642	-0.0771224348	-0.0426018512	-0.118592662	0.0526273679	0.0448359814	-0.0312358376	-0.0218540354	-0.042740368	0.0226645325	-0.0453946719	-0.0025354918	0.0355623942	0.0099459597	-0.011207782	0.0275846354	-0.0554155354	0.0355211516	-0.0156554803	0.0178344846	-0.0031022116	-0.0524849316	0.0025985542	0.0141798952	0.0124731334	0.0248531235	0.0123604156	-0.052770553	-0.0455102884	-0.1060325472	0.0406696509	-0.022539285	-0.062600365	0.0239782193	-0.0393572263	0.0390086053	-0.0706982519	-0.0224742064	-0.0540218483	0.0468902143	0.0993023603	-0.0109253287	-0.0253354511	-0.0122814015	0.0222736177	-0.0200321744	0.0713854498	-0.0111102548	-0.0154885726	-0.0044122685	-0.0061975155	-0.0096328813	-0.0516338034	0.0952604347	0.0292307682	-0.0177955364	0.0515759929	0.0095331066	-0.0590120319	-0.0250698256	-0.0252919618	0.0895624439	-0.0680778306	0.0044791274	-0.0347394169	0.0170371879	0.0431459092	-0.0394271153	0.0603250486	0.0767280902	-0.0536999355	0.0595218441	0.0054450451	0.0286558096	-0.0173523719	0.0332875083	0.2341853599	-0.0992157952	0.0394198095	-0.013158367	0.0817226272	-0.0016054189	0.0367921519	-0.1066738535	0.0814559527	0.0321306486	-0.0411180251	0.0355773174	0.0705444349	-0.0232168433	0.0734429317	-0.0691693691	-0.0984383116	0.0427632375	0.0052834619	-0.001872194	-0.0037404936	0.0207903804	-0.0055281427	0.2320831797	-0.0801222101	-0.0626993611	0.0681687447	-0.0193006778	0.0565887659	0.0574874127	0.0344579417	0.0681441714	0.0592243401	-0.0465827313	-0.0261662166	-0.0518597341	0.134654283	0.0044196976	-0.0904900282	0.0210234523	-0.0097665263	0.05644656	-0.0035085406	0.0464061143	-0.0189015118	0.0816050391	0.0055231705	-0.052271127	0.048150662	0.0894264029	0.0411073221	0.0908659629	0.0713816407	0.047245024	0.0019320482	-0.0995565273	0.0269773862	-0.0293770242	-0.0183826316	-0.0599526709	-0.0487631858	0.0296782331	0.0940349176	-0.0778500192	0.0252347112	-0.021904847	-0.0026324367	-0.1435301207	-0.1367520302	-0.0123282236	0.0561682655	0.0382431917	0.028298473	-0.0941400089	-0.0374707164	0.0224208542	-0.0036394502	-0.0556547281	0.0034703658	0.1451851435	0.0485022754	0.0614255349	0.0716922742	-0.0151230987	-0.004422362	0.0230610568	0.0406287555	-0.0374133757	-0.0879403744	-0.0217550433	-0.0491951406	0.085878376	0.0709551026	0.0133292539	-0.0220363559	0.0617059415	0.0176293032	0.0001735638	-0.0083535042	0.0204494855	0.081607826	-0.0055197355	0.0717409068	0.044735023	0.0703474559	-0.041325866	0.0364731856	0.0051115704	0.0158773959	0.016832333	0.0267309637	0.0100676651	-0.0240646058	-0.0043490709	-0.0246395873	-0.0262569062	-0.0108374423	-0.064279813	-0.0333924214	0.011137684	0.053832664	0.0165421719	-0.0266277431	-0.0370633779	-0.0615367307	0.0617563448	-0.0256317572	0.0985097128	0.0816872535	-0.0208929401	0.014441679	0.0351162082	0.0222902764	-0.0717015027	0.0338038051	0.0045136724	0.0610138497	0.0275833985	-0.0896323734	-0.0249077731	-0.0105234834	-0.0236866869	-0.0015067724	-0.0871964644	-0.0006602247	-0.0409209434	-0.037985046	0.0099160756	-0.0041336452	0.0306810025	-0.0160851867	0.0058449095	-0.0033442353	-0.0038849554	0.0472991631	-0.0119488124	-0.0324286259	0.0257280225	-0.003969209	0.0251786902	0.0118245	0.0354876783	-0.0203241136	0.0292592886	-0.0489919143	-0.0443958419	0.0276883823	0.078372925	-0.0309977965	-0.0483824617	0.0317628142	0.0600962035	-0.074377131	-0.0394517198	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	0.00212913	-0.00971507	4.5331945569e-06	9.43825851049e-05	-0.0632282	-0.0163987999999999	0.0002689206414399	0.00399780527524	-0.00376424	-0.01877794	1.41695027776e-05	0.0003526110306436	0.000402866	0.000182812	3.3420227344e-08	1.62301013956e-07	-0.000394255	0.000108058	1.1676531364000005e-08	1.55437005025e-07	-0.000441877	-0.000441877	1.9525528312900005e-07	1.9525528312900005e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
